cluster index	AllFiles	sum(precursor intensity)	RTMean	RTStdErr	parent mass	ScanNumber	ProteosafeFilePath	Original_Path	internalFilename
380	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1075.46	1652	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
381	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1127.51	2266	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
382	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1101.48	4512	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
383	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1554.74	1090	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
384	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1200.55	4514	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
385	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1073.47	151	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
386	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1037.95	3508	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
387	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1141.01	3507	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
388	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1082.97	3509	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
389	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1742.78	3510	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
390	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1045.49	3511	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
391	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1102.49	3505	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
392	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	344.038	2556	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
393	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1198.55	2867	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
394	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	417.102	2484	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
395	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1134.52	1990	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
396	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1193.54	1139	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
397	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1059.96	87	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
398	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1089.97	767	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
399	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	981.482	3592	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
400	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1073.97	833	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
401	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1037.45	3591	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
402	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1105.51	146	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
403	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1209.53	3590	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
404	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1044.46	189	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
405	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	206.082	51	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
406	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1081.47	281	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
407	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1065.47	183	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
408	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1185.54	882	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
409	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1033.46	1109	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
410	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1772.79	851	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
411	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1073.47	223	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
412	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1206.55	908	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
413	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	993.443	244	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
414	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1201.54	546	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
415	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1757.81	1835	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
416	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1029.96	302	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
417	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1000.44	338	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
418	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1036.96	1713	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
419	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1081.97	1505	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
420	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1214.55	1413	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
421	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	581.166	32	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
422	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	451.124	143	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
423	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1159.31	1419	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
424	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	901.239	2699	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
425	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	949.243	925	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
426	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	597.161	567	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
427	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	740.195	1282	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
428	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	965.248	627	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
429	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	805.216	1736	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
430	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1095.79	1735	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
431	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1015.28	2497	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
432	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1177.32	2092	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
433	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1157.3	181	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
434	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	613.154	3224	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
435	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	743.198	2573	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
436	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1047.27	3002	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
437	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1161.33	2130	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
438	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1190.81	1666	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
439	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	215.139	791	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
440	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	593.13	834	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
441	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	771.198	3748	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
442	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	597.161	1236	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
443	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1043.24	3091	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
444	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1190.81	1482	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
445	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	803.198	1481	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
446	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	739.188	2906	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
447	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1109.78	2100	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
448	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1145.33	3111	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
449	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	805.215	60	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
450	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	471.129	3977	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
451	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1029.76	1991	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
452	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1045.26	2910	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
453	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	804.209	2986	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
454	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	571.143	4574	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
455	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1030.77	218	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
456	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	884.223	1664	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
457	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	675.173	1214	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
458	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	659.167	1656	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
459	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	804.205	2543	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
460	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	465.102	434	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
461	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1030.27	1760	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
462	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	884.223	1897	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
463	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	627.172	4643	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
464	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1047.27	3898	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
465	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	722.174	2253	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
466	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	595.145	668	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
467	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1612.44	1982	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
468	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1480.89	1922	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
469	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	902.24	4554	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
470	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	625.14	4323	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
471	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	949.744	2898	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
472	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	269.044	4376	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
473	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	740.194	74	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
474	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1015.28	3479	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
475	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	804.205	5217	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
476	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	884.227	3062	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
477	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	383.12	3477	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
478	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	580.153	3476	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
479	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1162.33	59	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
480	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1159.31	1392	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
481	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1015.28	5175	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
482	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1175.3	3582	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
483	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1046.26	3059	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
484	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	900.229	2408	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
485	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	740.196	141	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
486	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	803.2	2778	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
487	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	675.173	4357	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
488	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	659.168	4555	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
489	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	805.215	2777	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
490	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1093.78	1905	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
491	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1161.32	1771	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
492	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	803.197	3230	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
493	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1001.27	4450	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
494	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	457.149	3683	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
495	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	884.224	2740	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
496	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1095.79	4636	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
497	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	870.233	2254	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
498	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	866.203	3188	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
499	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	757.213	4009	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
500	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	617.226	4404	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
501	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1415.87	5045	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
502	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	900.728	3529	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
503	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	421.112	5046	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
504	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	805.215	79	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
505	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1030.77	1569	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
506	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1157.29	1866	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
507	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1012.75	1878	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
508	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	999.27	2736	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
509	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1029.26	1815	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
510	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	595.146	2732	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
511	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	565.171	3904	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
512	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	869.229	918	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
513	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1159.3	2326	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
514	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1190.81	2129	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
515	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1319.34	3524	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
516	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1030.77	1655	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
517	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	1174.81	1747	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
518	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	965.25	327	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
519	all_inga_merged_spectra_2017_09_22.mgf	0	0	0	740.194	300	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_inga_merged_spectra_2017_09_22.mgf	spec-00000.mgf
