compound_number,feature_number,TIC,mz,rt
1986,18062,4303.085020,1761.856300,26.087300
1986,18063,2113.419500,1762.858300,26.074200
1987,15064,3125.466020,1017.928200,22.604700
1987,15067,3646.155280,1018.428400,22.604700
1987,15069,2393.385280,1018.930700,22.604700
1988,4222,1420.912320,880.144800,12.787233
1988,4223,1285.274100,880.644700,13.056500
1988,4225,907.393600,881.151685,12.709412
1989,8981,10239.891080,1039.977300,20.771775
1989,8982,10512.694080,1040.479200,20.787400
1989,8993,43982.887060,1045.978680,20.816800
1990,18378,2997.848180,822.161600,8.757300
1990,18379,2558.011560,822.662900,8.757300
1990,18380,1224.518220,823.165000,8.757300
1991,7157,25274.678660,304.039847,14.221282
1991,7163,11121.527840,380.045075,14.245850
1991,13975,2815.912840,913.113700,14.475100
1992,630,21731.617998,289.070556,7.743704
1992,678,13143.122550,561.139450,7.714638
1992,16592,3821.145000,562.142300,7.802100
1992,15531,1574.251767,358.129200,7.886350
1993,1113,6482.961200,907.909167,20.051900
1993,1114,5231.353780,908.413850,19.892100
1993,11386,3402.284080,908.386000,19.677200
1994,14463,895.942760,1494.713050,16.299300
1994,14472,2287.356380,1540.716750,16.299200
1994,14473,1610.380120,1541.728700,16.518300
1995,502,2449.711333,449.071355,10.545993
1995,4506,15581.254933,625.082090,10.865381
1995,4510,4616.589167,626.085863,10.863175
1996,4852,608.486160,497.772567,19.336467
1996,10570,15100.439480,1438.703750,19.270050
1996,10571,1564.418760,1439.704800,19.308100
1996,12916,1470.286680,1441.715200,19.206200
1997,10526,10779.881980,825.463800,21.403350
1997,10527,4841.680660,826.467800,21.404500
1997,10549,3662.131960,1101.544950,21.702150
1998,18322,1401.889600,836.128200,6.924200
1998,18323,1227.165760,836.631600,6.924200
1998,18324,649.662880,837.134400,6.931300
1999,3510,11224.251090,241.001400,17.537921
1999,3515,25873.153325,409.115870,17.479143
1999,8912,1267.244520,410.117900,17.546000
2000,5921,16115.454140,834.463294,23.437806
2000,5922,6078.149353,835.467169,23.418377
2000,16684,1149.155700,836.470200,23.487800
2001,13049,5772.010180,1411.674000,18.212800
2001,13050,4088.322160,1412.676800,18.212800
2001,13052,1725.756320,1413.676500,18.220200
2002,4167,7718.278860,169.014212,11.952887
2002,18245,6317.516080,457.076800,11.923400
2002,18246,866.416780,458.079136,11.678029
2003,1459,72467.542033,417.081473,12.945070
2003,12647,1299.720820,284.032300,12.660700
2003,12653,2962.655360,418.084600,12.660700
2003,1444,4093.335000,285.039972,13.507174
2003,1460,5183.214820,418.085477,12.966415
2004,10174,1794.998680,1884.901500,20.555200
2004,10175,1877.180500,1885.905000,20.555200
2004,10176,1076.559900,1886.917300,20.555200
2005,9766,3229.494660,971.959967,24.070900
2005,9844,2641.775700,1514.746500,23.868500
2005,9845,2211.715660,1515.752500,23.870500
2006,18604,2997.051800,399.239000,16.286400
2006,18606,1916.312800,417.249200,16.180300
2006,18612,2598.637680,459.260200,16.289900
2007,10602,7216.679060,398.229400,17.444700
2007,10605,3053.921120,398.730700,17.447500
2007,10722,2680.651700,797.467600,17.451000
2008,6162,676.097100,354.979350,25.665021
2008,6438,3251.225720,1158.580200,25.942900
2008,6439,2543.196100,1159.581300,25.937700
2009,464,7125.972067,317.039209,11.171521
2009,644,13327.593733,301.033827,11.243008
2009,4405,69022.799807,472.059066,11.591441
2009,4407,11906.352950,472.059040,12.181960
2010,8082,7233.472500,1540.730200,18.928800
2010,8083,6041.199800,1541.734700,18.928700
2010,8084,2832.487280,1542.738100,18.928800
2011,2654,10089.682380,1161.323379,19.530929
2011,2661,6082.055460,1162.328350,19.579950
2011,9375,1522.971620,1163.332100,19.615300
2012,330,24610.853448,912.152342,8.249342
2012,947,11575.466020,912.654160,8.225723
2012,12959,926.613500,913.157500,7.963800
2013,16212,3821.910340,860.232500,14.842000
2013,16214,3412.295080,860.735100,14.844300
2013,16217,1844.264620,861.234900,14.840400
2014,3904,9435.699900,584.105488,10.756650
2014,3907,3672.211280,584.607000,10.739980
2014,4004,1634.228720,1169.218675,10.708775
2015,3531,65752.610020,233.129082,6.219086
2015,11620,6394.843920,234.132933,6.042567
2016,4776,9983.064880,897.149400,10.983700
2016,4781,4220.172820,898.152000,10.983400
2017,3650,1853.340360,907.940300,21.632500
2017,3651,1795.815940,908.440400,21.636000
2018,16195,4908.531000,853.233400,16.954700
2018,16203,2327.918640,854.237800,16.959300
2019,16930,10879.730120,609.160300,20.434350
2019,16932,3068.716260,610.163000,20.631400
2020,242,22559.257400,922.514887,25.520287
2020,244,3612.776060,924.521380,25.520480
2021,3605,3416.466400,837.900550,25.585000
2021,3620,6710.610400,860.401300,25.585050
2022,11137,1330.431500,501.085600,8.974000
2022,11138,2656.958300,507.071600,8.984700
2023,14748,7155.770940,481.133600,15.808900
2023,14749,1514.815700,482.136800,15.809200
2024,498,7277.289980,413.143233,13.720100
2024,14742,946.751660,414.146800,13.755800
2025,12355,1983.963675,293.085700,9.718700
2025,12370,669.774175,491.139900,9.718700
2026,1616,5906.820640,343.139067,8.268933
2026,1620,9009.814220,361.149833,8.267833
2027,15734,2837.417367,1362.650700,26.152500
2027,15735,1805.680767,1363.656900,26.148800
2028,9503,2872.091120,881.218200,17.000200
2028,9504,2595.496980,881.720300,17.000200
2029,9514,2973.767880,900.201400,11.351100
2029,9516,1438.506160,901.204300,11.353400
2030,1614,1020.497240,327.143687,10.720300
2030,1618,1402.719320,345.154900,10.396400
2031,1018,27694.812920,639.134050,17.692025
2031,7438,8598.664560,640.137967,17.679067
2032,2090,5445.432840,1610.744900,23.178600
2032,2091,2851.565020,1611.743600,23.143300
2033,5279,19397.374640,739.185972,7.696478
2033,5281,6197.181180,740.189769,7.700585
2034,16688,3696.626020,840.474050,13.329750
2034,17301,927.188900,841.477600,13.324700
2035,386,45695.634440,299.258429,31.784643
2035,13520,3972.759480,383.278500,31.702250
2036,4476,58328.135800,607.071500,15.539184
2036,10304,5902.624720,608.075300,15.676700
2037,6034,11730.433647,1144.553291,18.756730
2037,6036,6073.828620,1145.556877,18.794954
2038,17052,1255.132420,1201.228800,15.847100
2038,17054,649.053240,1202.233100,15.850600
2039,6520,1323.686120,1502.744100,22.671000
2039,6522,1041.987740,1503.746500,22.666000
2040,6879,3045.748640,1705.846000,24.845200
2040,7142,3992.318460,1834.802300,24.926950
2041,5734,10264.468280,1059.535933,17.159600
2041,5737,4734.837840,1060.538350,17.166350
2042,2840,1720.240660,425.086011,4.561594
2042,2841,15439.615467,593.129463,4.766550
2043,6148,21848.612760,313.128683,9.279850
2043,6154,34468.955580,331.138867,9.279383
2044,4819,112545.135820,249.123875,4.735025
2044,4821,13485.891380,250.127100,4.691900
2045,4459,10702.504580,579.076769,12.915892
2045,4472,5117.339360,597.087322,12.891817
2046,10668,4343.036180,767.495400,28.447200
2046,10672,1575.514980,768.497200,28.443700
2047,9416,8523.621140,670.151350,6.576350
2047,9417,5920.573560,670.652400,6.574600
2048,4694,1518.966520,1345.639831,24.450392
2048,17185,3391.499360,1344.645100,24.672500
2049,4072,1700.004040,849.203319,8.145410
2049,10512,7592.773880,593.149400,8.104800
2050,735,116613.478495,865.196800,4.195327
2050,742,43348.459360,866.199818,4.202833
2051,12929,11352.915007,327.216623,19.072400
2051,16010,5417.258433,657.385200,19.058500
2052,9329,3053.839440,817.144100,11.667800
2052,9330,2637.809520,817.644500,11.669600
2053,9315,1907.292680,741.139300,9.705200
2053,9338,2860.012400,900.703950,9.696350
2054,5540,6500.259940,882.483575,19.175325
2054,16704,2042.517360,883.486300,19.159800
2055,12975,7624.079833,1583.726600,18.178700
2055,12976,1917.578733,1584.728000,18.123650
2056,3241,531657.066160,297.152128,30.162856
2056,17207,33723.024520,298.155400,30.002833
2057,7238,4837.337960,1310.684500,24.506900
2057,7239,3372.681840,1311.687800,24.508400
2058,11235,5476.525820,1011.233800,14.450300
2058,11236,3253.305140,1012.235700,14.665950
2059,11173,3535.559460,480.308200,29.473667
2059,11177,1511.965260,540.328650,29.559350
2060,5084,6390.829580,341.086850,6.068600
2060,11155,1257.824980,161.023550,6.149100
2061,12398,7751.353960,662.154667,8.591033
2061,13169,4106.490880,662.656533,8.557267
2062,2817,863.873860,501.196540,11.013240
2062,18253,2382.479140,453.044300,10.926900
2063,2444,4202.343170,870.235078,19.311267
2063,2446,3770.727730,870.736322,19.308356
2064,16623,1906.344440,861.167300,12.326100
2064,16624,1042.668380,862.172200,12.322500
2065,17456,2082.837380,546.292800,20.651000
2065,17457,1324.648400,546.794300,20.646800
2066,17556,948.758020,925.475900,17.354300
2066,17573,2042.036940,971.483000,17.354300
2067,16608,2403.094860,575.119400,16.554300
2067,16617,1794.246500,721.156200,16.554800
2068,5206,22831.757720,319.080867,7.261400
2068,13146,2412.030140,320.084400,7.305100
2069,4496,8942.140667,621.088675,17.347037
2069,4497,2550.409500,622.092000,17.328000
2070,10493,6334.667520,307.102200,21.410600
2070,10495,5855.477900,396.213600,21.414800
2071,13111,2281.781580,1709.820200,20.295700
2071,13113,1968.946900,1710.818300,20.293800
2072,4333,4751.618533,317.029100,6.128600
2072,4359,3192.980800,353.048043,5.927614
2073,12988,2508.329160,626.328800,24.024200
2073,12989,1782.944140,626.830200,24.027700
2074,5101,1376.521180,425.085600,14.235500
2074,5124,1706.313920,577.096500,14.224800
2075,1968,1266.013440,1127.006900,19.337800
2075,1970,3044.797620,1127.511100,19.467500
2076,4899,62786.597843,755.203471,10.056988
2076,5284,13446.473473,756.207322,10.056339
2077,1212,6114.086240,1716.791350,22.460850
2077,1216,3011.837580,1718.792600,22.684700
2078,9975,1330.351920,1718.788500,26.871700
2078,9977,1152.624200,1719.799600,26.871700
2079,9918,1691.212080,1647.773100,24.495200
2079,9923,1198.272620,1648.777600,24.495200
2080,9984,1154.346200,1728.830400,20.458700
2080,9986,1308.138080,1729.832700,20.462200
2081,11240,1627.016860,1081.237900,15.258500
2081,11241,1747.292600,1081.741100,15.254900
2082,4817,870.906360,245.044700,15.590800
2082,4841,860.195440,409.091100,15.587200
2083,13589,6963.709700,955.505850,27.065850
2083,13593,3125.088950,956.508400,26.937500
2084,11163,3267.866200,313.237300,29.311300
2084,11164,741.861300,314.239700,29.316500
2085,9592,11764.249560,551.557700,14.124600
2085,9599,820.025920,657.111200,14.162000
2086,123,7032.024500,609.123933,7.830567
2086,16665,1483.927100,625.347300,7.837900
2087,5182,22905.661673,759.233920,6.278998
2087,18644,1105.949280,760.233300,6.274900
2088,5451,1029.777400,1528.716900,13.472500
2088,5452,814.555950,1529.724000,13.476000
2089,8019,1700.589480,943.898000,19.844400
2089,8021,1797.717580,944.398300,19.842500
2090,13651,3127.666800,1133.558900,25.661900
2090,13652,1721.062275,1134.560600,25.661900
2091,10933,2440.371140,1029.521400,22.841700
2091,10934,1471.384540,1030.524000,22.829300
2092,8,1839.414980,163.039369,7.600430
2092,235,16504.604780,913.179840,7.550720
2092,241,3657.912300,914.182650,7.571950
2093,4708,47454.516360,169.013883,3.683000
2093,5207,19664.366860,331.065933,3.641900
2094,9405,19143.860820,565.119800,11.274600
2094,9406,4538.331080,566.122800,11.271000
2095,9413,21506.458280,595.129600,10.275700
2095,9414,4984.159520,596.133900,10.277500
2096,3903,9215.129260,584.105250,12.539813
2096,3906,4189.413320,584.605567,12.703733
2097,408,79323.748467,507.222555,13.739956
2097,3877,685.207060,451.101840,13.758120
2097,968,13942.375147,508.225900,13.715906
2098,2833,25027.105940,912.637438,9.043378
2098,7759,1728.034740,827.126500,9.181100
2099,14403,1759.831660,767.858500,18.053500
2099,14404,1366.826720,768.358800,18.053500
2100,13058,2065.411820,1431.717200,23.784700
2100,13059,1644.811180,1432.719500,23.788200
2101,4118,1649.214325,593.092334,12.676944
2101,8716,12607.929967,563.118364,12.439309
2102,1083,1229.139440,869.895800,20.041800
2102,1084,1259.863960,870.397700,20.049000
2103,1238,2156.370840,1758.790600,23.435800
2103,1240,1860.894420,1759.790300,23.439400
2104,1309,1993.614680,1832.332900,21.555200
2104,1406,3922.006240,1920.839650,21.520850
2105,1415,4013.675080,1948.866700,21.901300
2105,1416,4258.330800,1949.871300,21.905500
2106,1015,4360.371460,463.103800,24.265625
2106,8575,739.662980,1884.933800,24.271000
2107,9589,8727.064800,519.114067,13.496500
2107,12155,1721.365340,671.123250,13.470800
2108,11729,3567.618420,829.830650,24.343800
2108,11730,3089.744880,830.332100,24.341250
2109,4812,9620.333180,229.061267,15.758033
2109,10494,4251.676060,349.117300,15.758933
2110,4059,19712.750980,369.263052,31.018695
2110,11667,1389.875150,369.263100,31.482600
2111,995,11529.436120,115.002697,1.424704
2111,1013,12688.494960,347.976828,1.406301
2112,14027,995.893900,981.920500,20.307800
2112,14028,1069.164260,982.422400,20.307800
2113,3571,2807.070320,299.018880,9.895880
2113,16882,4438.809120,519.043500,9.972200
2114,283,9369.598840,1102.552400,21.775450
2114,284,7661.829480,1103.555700,21.917067
2115,269,4533.860320,1002.576800,23.996500
2115,270,2563.145460,1003.581900,24.000200
2116,14689,2022.829167,1396.679300,14.226900
2116,14690,1388.475900,1397.684300,14.226900
2117,1947,1559.571900,1105.010900,19.333117
2117,1949,1538.838560,1105.511844,19.357478
2118,5976,1356.550740,1003.520000,17.387467
2118,10545,1390.104340,1055.520900,17.572200
2119,12554,1241.897180,936.526400,26.221500
2119,12566,1409.727680,982.530200,26.218000
2120,14519,10504.773340,533.128700,14.353300
2120,14520,2488.354660,534.131900,14.351600
2121,6523,2644.835740,1504.726400,19.018300
2121,6524,2167.230640,1505.729600,19.025300
2122,2541,3771.049460,1029.261200,13.251800
2122,2551,1879.653000,1030.264000,13.251800
2123,2317,5323.113500,725.187100,23.345300
2123,2318,2094.708420,726.189100,23.348800
2124,417,3791.882840,721.364026,27.045938
2124,6190,736.885580,722.366633,27.061667
2125,12545,10692.279620,836.480175,23.760725
2125,13248,3165.387840,837.482450,23.743500
2126,3230,9871.645513,266.151158,29.996163
2126,3534,117204.636667,265.147327,30.107422
2127,11642,2031.784500,307.102167,19.257967
2127,13285,4616.638340,1086.585733,19.145467
2127,13289,1351.779460,1087.587050,19.064500
2128,76,2255.010300,452.277585,30.152842
2128,108,4582.228500,540.329875,30.265135
2129,10476,828.718540,1888.796500,25.494500
2129,10477,742.366140,1889.811500,25.494500
2130,14621,1989.299833,767.839300,19.378700
2130,14623,1574.179667,768.342000,19.382300
2131,16685,1519.898800,836.480200,15.531000
2131,16686,741.796240,837.486500,15.538200
2132,16767,1907.217480,1176.594600,18.783800
2132,16768,1210.083160,1177.597900,18.783800
2133,16721,899.004060,966.591400,26.166700
2133,16722,515.884900,967.595200,26.170200
2134,3776,2488.724940,1654.835400,23.910400
2134,3777,2393.232320,1655.840300,23.912200
2135,2342,15122.003660,743.198150,17.868450
2135,2343,3048.380800,744.201633,17.860800
2135,2163,1762.488600,443.134167,18.046100
2136,231,5893.524233,911.163994,2.321217
2136,240,12331.904113,914.182592,2.331531
2137,4909,18814.566940,771.155617,9.969750
2137,4910,2154.115380,772.158250,9.825100
2138,4159,40332.994300,119.049557,9.106100
2138,4806,8369.368700,163.039443,9.081471
2139,14006,12341.321053,309.206382,24.224545
2139,15898,2436.155967,291.194700,24.442000
2139,15918,3495.471267,311.220550,24.368800
2140,5171,7831.863353,607.107712,1.857613
2140,5175,6575.389000,610.127337,1.886225
2141,13066,2677.664480,1485.762200,28.224800
2141,13067,2311.415780,1486.766400,28.229200
2142,13068,2052.549700,1500.740200,23.120700
2142,13069,1599.364740,1501.746100,23.120700
2143,10499,39186.563960,431.098250,12.802750
2143,10500,7214.137200,432.100450,12.828250
2144,1154,4395.853400,951.918350,22.366325
2144,1405,2730.514920,1920.848900,22.103400
2145,12184,17445.687030,209.080726,13.511605
2145,12193,5430.325380,371.133400,13.499800
2146,5322,11259.908340,130.087442,8.571825
2146,5324,12413.177300,172.098300,8.558589
2147,12166,1167.158360,1150.036300,23.917500
2147,12167,1505.626600,1150.535200,23.917600
2148,7865,6594.250680,657.107050,12.655775
2148,9586,10291.880480,505.097580,12.869120
2149,6666,1351.996160,1628.824100,21.450850
2149,7355,1105.130900,1629.827600,21.556700
2150,7350,1670.573840,1628.770500,24.419200
2150,7354,1547.652100,1629.797250,24.423700
2151,13798,3165.755980,791.144600,19.812500
2151,13799,1219.176000,792.145600,19.803300
2152,13810,6262.876920,911.424100,20.672750
2152,13811,1070.179740,912.431800,20.557300
2152,17803,2864.477320,925.408050,20.583100
2153,3319,3281.913960,489.102263,12.926611
2153,9595,82012.105600,625.046200,12.676933
2153,9584,9206.422820,475.553025,13.100975
2153,3465,13530.713020,777.056685,12.712485
2154,14615,9980.116500,726.329900,17.880000
2154,14617,1363.296867,727.332000,17.878200
2155,3520,1093.403240,833.875500,21.076700
2155,3521,952.587500,834.378000,21.080200
2156,14813,17528.084780,661.140500,13.580550
2156,14816,4873.273360,662.143750,13.580750
2157,12977,3087.063433,1628.728100,18.182300
2157,12978,2415.257633,1629.731400,18.178700
2158,14532,1644.474420,900.900700,20.118500
2158,14533,1623.038360,901.401950,20.114900
2159,13454,10110.966987,625.269738,14.998687
2159,16007,2529.190000,626.271500,15.029100
2160,12865,1160.908220,1028.541000,19.903700
2160,13280,626.271360,1029.545500,19.868700
2161,15647,23588.536067,801.214900,14.705800
2161,15651,12218.560433,802.218750,14.552900
2162,14485,3582.208567,751.113600,16.503300
2162,14486,1321.109567,752.117000,16.508700
2163,1006,23276.706340,193.049971,11.194129
2163,12533,742.339160,134.037400,11.205900
2163,7874,2672.123700,787.093367,11.038500
2164,13859,2019.872880,1489.700400,23.979700
2164,13860,1742.755040,1490.697900,23.995500
2165,18191,8395.838480,601.119500,11.379467
2165,18266,1217.508660,602.119600,11.160800
2166,9119,2184.956900,510.106300,15.757400
2166,9152,2815.010600,1021.223200,15.753800
2167,1353,2530.225067,1863.837909,21.100239
2167,9167,2020.401700,1862.844700,21.570300
2168,4072,16123.637777,849.203319,8.145410
2168,16595,4720.254975,850.205200,8.306250
2169,11311,20692.484787,315.070913,3.715650
2169,11313,1087.954360,316.075400,3.663400
2170,160,24690.987880,690.422300,21.759550
2170,161,6657.937960,691.425500,21.762450
2171,218,10712.694040,880.505000,21.715300
2171,219,4802.191840,881.508500,21.720200
2172,18250,674.277360,287.055900,15.623100
2172,18252,2783.776500,305.065700,15.405450
2172,18254,1010.842740,481.112500,15.187800
2173,16937,17790.157800,615.208000,18.728500
2173,16939,5710.411100,616.210900,18.729200
2174,3637,6544.717860,877.928400,24.408850
2174,3639,3663.046600,878.931200,24.409800
2175,15211,1652.821420,1892.819050,25.246200
2175,15212,852.845180,1893.821400,25.331700
2176,10659,6022.401540,763.464900,29.209050
2176,10661,2557.804840,764.467300,29.213700
2177,10762,3634.008620,825.499300,21.825500
2177,10771,1611.616340,826.503700,21.825500
2178,3559,13737.025805,563.140534,10.888283
2178,3563,1605.700460,564.143011,10.447619
2179,12359,1999.048275,315.105800,7.955800
2179,12365,781.503575,414.022200,7.952200
2180,9415,5489.975720,670.152100,8.059467
2180,9418,3295.269920,670.652800,7.987200
2181,18368,1100.760560,228.043000,31.729200
2181,18370,3374.282280,365.175800,31.722000
2182,4597,5090.105920,1045.993088,22.742600
2182,16992,2548.487760,1068.495100,22.701800
2183,2149,3450.262640,289.070775,15.525200
2183,3884,931.183440,465.117400,15.505500
2184,15096,2067.473100,1054.944900,23.489000
2184,15097,2289.055440,1055.447200,23.490800
2185,3441,19888.323900,669.071420,9.840685
2185,3442,4994.464980,670.073436,9.722955
2186,8995,2126.261980,1046.969725,20.028950
2186,14083,1658.522620,1057.475800,20.046800
2187,3532,160699.418480,233.129067,4.580122
2187,11619,19712.229420,234.131967,4.618800
2188,13439,1246.288240,529.303700,31.020200
2188,13440,1184.409760,571.292000,31.027300
2189,16725,2353.806140,982.589400,24.124800
2189,16726,1404.542020,983.592800,24.121200
2190,15679,10436.770600,833.203500,14.220300
2190,15684,4707.854500,834.205800,14.223900
2191,9410,3194.384720,594.146462,5.778688
2191,9412,1973.486620,594.649025,5.778688
2192,2198,13239.731020,575.118960,14.575960
2192,15964,1295.523480,417.248850,14.531238
2192,16609,2763.699800,576.121600,14.458200
2193,1158,2938.237360,1536.738500,20.860700
2193,1159,2286.703020,1537.742000,20.860700
2194,16319,10022.023700,629.280650,15.329250
2194,16320,2055.886900,630.283500,15.262400
2195,15677,91993.421533,833.205500,12.490950
2195,15682,34161.443767,834.209150,12.493050
2196,522,767.504580,483.185966,14.753573
2196,7406,3111.562880,263.149100,14.767500
2197,2107,2330.004800,1818.801050,22.614350
2197,2108,3594.107080,1819.803800,22.611467
2198,16249,3245.909700,1255.324300,26.601900
2198,16255,2343.245520,1256.329600,26.598200
2199,3615,12249.591660,854.925150,24.261400
2199,3809,4628.790640,1711.867325,24.498375
2200,13934,1476.341800,1420.151500,27.517300
2200,13936,1198.797360,1420.653400,27.519000
2201,4400,2363.536580,471.055908,14.234285
2201,13890,2345.487860,589.059400,14.224400
2202,4517,3705.547880,635.066663,13.337062
2202,13903,1177.941580,653.076800,13.325900
2203,964,1796.037700,477.102680,11.375242
2203,5607,10583.066170,785.169642,11.545183
2203,5608,873.007025,786.173822,11.563156
2204,989,1572.961500,1059.217557,12.351218
2204,11771,3407.690967,1059.221200,11.865600
2205,310,1739.988880,341.089840,9.554157
2205,2862,92775.403372,389.180493,9.557809
2205,7410,1010.990480,381.175221,9.556228
2206,1794,2506.502040,1029.459550,20.845000
2206,1836,1804.200020,1044.462425,21.278213
2207,4605,1097.402000,1090.506061,21.498442
2207,14209,1036.062560,1114.002800,21.428200
2208,1714,5890.342580,976.935760,21.505920
2208,1716,3724.905840,977.938500,21.498850
2209,3269,15055.906733,343.065853,12.419904
2209,3484,87162.678827,951.107921,11.854421
2209,18296,3850.067240,475.050350,11.837200
2210,4787,6131.196300,904.136900,8.882400
2210,4788,5522.702200,904.639700,8.888000
2211,2474,7231.724760,900.226450,6.109913
2211,2477,5147.641700,900.728955,6.120191
2212,15847,6189.352033,183.137900,19.413500
2212,15879,2069.453567,249.109550,19.199750
2213,5201,964.001000,301.034012,14.785807
2213,18451,3377.240767,301.034000,15.256200
2214,9403,24724.609420,591.097650,8.946600
2214,13725,4587.855340,592.100850,8.881050
2215,9931,1384.988240,1658.790500,25.426500
2215,9932,1120.924360,1659.792600,25.426500
2216,8002,1712.159600,930.406150,19.856850
2216,14997,1430.832060,929.905900,19.632500
2217,1145,3811.408780,936.913100,22.683800
2217,1147,842.317660,937.916800,22.683100
2218,13550,3258.753100,807.452300,17.946500
2218,13588,1429.236325,953.510500,17.943000
2219,17430,2796.108540,396.214200,16.449200
2219,17431,1140.090120,396.716200,16.456300
2220,4935,5166.457740,925.513700,23.333050
2220,4938,2671.028800,926.517900,23.295800
2221,10628,4189.318440,551.277300,19.062167
2221,10630,2697.226400,551.778550,19.070400
2222,12902,3986.062120,1294.646067,15.432300
2222,12904,1872.828560,1295.646350,15.443450
2223,196,5692.342160,820.464433,27.213533
2223,11291,529.439500,821.468300,27.147500
2224,12949,1511.980100,760.126077,10.017685
2224,13467,3788.590800,759.118950,10.255850
2225,4046,59943.785800,279.162980,31.532740
2225,11314,6652.419420,325.182926,31.420700
2226,18094,4328.289300,600.081700,12.697100
2226,18096,2564.434740,600.582700,12.697100
2227,5392,3037.158900,1022.973500,19.699100
2227,5393,2019.631675,1023.476311,19.431411
2228,13060,2564.800000,1443.717800,26.448500
2228,13061,1992.929360,1444.722500,26.448500
2229,8201,975.125640,1788.804350,20.629550
2229,8204,880.278500,1789.809050,20.629600
2230,8665,825.837160,1922.984000,20.014200
2230,8668,780.703200,1923.997100,20.014200
2231,37,12470.815113,303.050140,6.807469
2231,12256,734.067520,465.104600,7.450500
2231,15384,1950.297500,457.076833,7.189000
2231,17216,1173.391640,479.058200,7.200300
2232,144,20393.757680,658.432060,26.267480
2232,18156,1561.380500,659.436000,26.232200
2233,11278,6187.203760,630.402050,18.167200
2233,18153,1414.142360,631.404500,18.125600
2234,296,16265.723680,225.113286,9.690971
2234,13453,1334.750780,619.132500,9.825800
2235,6161,19549.178690,349.185537,8.417756
2235,13438,3076.398180,526.135300,8.540800
2235,18603,1007.280980,395.190900,8.774200
2236,13396,4347.102900,209.081000,14.204900
2236,13418,2550.991460,371.133000,14.204900
2237,5447,2975.041150,1170.035500,23.605500
2237,5449,2400.304875,1171.036000,23.602000
2238,16322,10528.416860,645.276350,13.654350
2238,17773,2190.164300,646.282100,13.856600
2239,10368,2331.954660,1069.937500,24.068500
2239,10369,2930.942720,1070.440900,24.067000
2240,845,5140.150780,1029.563000,24.848500
2240,5707,1046.466560,1029.536556,24.975611
2241,1070,1878.845280,863.896200,17.480300
2241,1077,1791.513000,864.396900,17.481800
2242,16329,12603.817440,707.217200,17.008500
2242,16330,2898.957560,708.220900,16.899200
2243,7599,5429.387160,1686.771050,22.120300
2243,7600,5006.770600,1687.770750,22.109050
2244,16192,9435.766220,853.213750,22.621000
2244,16200,4604.999140,854.216350,22.614700
2245,12676,10576.913420,707.197700,8.551400
2245,12678,2713.683880,708.199150,8.543450
2246,9298,1460.771880,680.154000,12.032800
2246,9299,1138.176960,680.655000,12.040000
2247,2483,2864.774820,947.226700,14.965100
2247,2484,2841.711280,947.730500,14.962900
2248,12536,1545.516020,611.822700,18.415200
2248,12538,1035.090580,612.324100,18.418800
2249,312,78496.433032,395.136840,16.404865
2249,4200,1506.843260,657.122900,16.447100
2249,5495,5636.840820,396.140100,16.200867
2250,4142,7448.529600,888.143233,11.343367
2250,4143,3897.993360,888.644600,11.218200
2251,4243,2522.868780,1163.242700,15.655500
2251,4244,1551.845820,1164.245000,15.655500
2252,10509,37008.615240,577.156033,12.797200
2252,10510,9685.450920,578.159400,12.914150
2252,10505,1476.273800,472.160500,12.563500
2253,15861,2148.174800,209.044600,8.515300
2253,15900,2011.098267,292.081100,8.519000
2254,15841,3175.674200,137.023500,2.850000
2254,15896,2945.389733,288.074600,2.864200
2255,18108,1534.322360,681.132400,11.427400
2255,18109,907.150920,681.636500,11.423900
2256,5348,1849.713950,919.417600,18.262700
2256,5349,1887.460375,919.918900,18.266200
2257,7934,1247.935100,884.880200,19.206800
2257,7936,1197.386900,885.383700,19.206800
2258,151,9917.114360,674.427450,22.323800
2258,155,2878.955940,675.431800,22.274800
2259,6626,1899.669060,1604.752300,24.496200
2259,6631,1006.379640,1605.769800,24.499800
2260,143,1179.420140,658.432578,26.974683
2260,364,43327.455308,257.211768,26.497244
2261,539,3306.701700,504.308000,28.647700
2261,548,2024.465040,564.329200,28.644200
2262,15897,3042.655333,289.179300,26.701500
2262,15907,2920.571700,307.191100,26.705000
2263,2810,35632.176240,339.070980,9.765880
2263,8756,4835.524420,340.073550,9.728950
2264,11866,5926.192800,233.065800,8.366800
2264,11876,1476.214500,417.077500,8.366800
2265,18533,1120.388880,994.962500,19.091200
2265,18542,1390.415640,1027.480400,19.084000
2266,9252,1078.818460,608.107700,5.950600
2266,9255,699.035960,608.608600,5.947000
2267,1517,5304.466200,849.202263,11.071025
2267,1522,3692.755780,856.692500,10.927200
2268,10034,1629.848180,1770.842200,21.522300
2268,10039,1582.705560,1771.843100,21.522300
2269,1544,8611.270120,165.054350,3.848400
2269,1553,28871.399060,255.050100,3.840350
2270,444,7792.384340,241.034713,9.383733
2270,5196,1296.209400,241.536680,9.218820
2271,669,3589.371433,441.081456,11.057529
2271,3485,66981.944067,951.107229,11.287550
2271,12160,22133.931680,952.110150,11.520450
2271,3224,9438.351480,247.034781,10.912711
2272,488,6662.389167,354.057709,9.026425
2272,545,4243.501133,536.998595,9.025555
2273,13484,1650.280400,901.149500,15.688700
2273,13485,1484.178120,901.651400,15.688700
2274,15782,1048.555333,1724.755200,24.515000
