feature_number,rt,mz
1125,3.840350,255.050100
1126,9.028500,329.029050
1127,12.015951,471.055599
1128,9.681312,473.066745
1129,9.938051,477.042502
1130,8.887900,480.061864
1131,9.021400,510.995800
1132,9.393987,591.097256
1133,12.816278,600.105784
1134,5.615810,685.124171
1135,7.962581,837.152042
1136,7.850167,837.650633
1137,7.755200,847.137700
1138,7.760600,847.644700
1139,13.671491,908.173331
1140,9.335283,912.637494
1141,9.038327,917.164504
1142,9.180725,937.140025
1143,9.031100,968.070600
1144,7.846800,988.173600
1145,8.056670,988.672465
1146,7.638400,989.180700
1147,1.468726,150.041221
1148,8.277540,164.070944
1149,9.686882,165.074279
1150,17.551500,195.138673
1151,10.715000,201.102000
1152,9.639270,206.081761
1153,9.696430,228.063618
1154,11.901338,272.057782
1155,8.204036,305.160976
1156,7.880216,306.163734
1157,11.393800,327.143711
1158,8.004956,329.046300
1159,7.606172,343.138266
1160,2.228330,344.039694
1161,7.998325,361.149650
1162,8.576324,371.097000
1163,7.267200,417.102305
1164,9.676574,435.152624
1165,11.169900,443.154200
1166,9.681773,501.150055
1167,9.668271,523.132418
1168,19.592000,849.352400
1169,19.562858,880.413221
1170,18.243950,887.903750
1171,18.854469,888.914027
1172,19.807903,889.413131
1173,20.393963,889.920147
1174,17.439700,896.908900
1175,18.459567,897.409800
1176,21.276300,900.894500
1177,21.276300,901.395400
1178,22.612500,901.891450
1179,18.718865,911.916435
1180,18.522427,912.419291
1181,22.015763,919.911400
1182,19.330393,925.930496
1183,19.739891,926.434413
1184,18.830883,931.930194
1185,18.697117,932.432091
1186,17.544158,932.918600
1187,18.035383,932.934039
1188,17.287536,933.422521
1189,18.469689,933.928182
1190,18.059776,934.430969
1191,17.935405,934.931437
1192,21.803467,938.415533
1193,17.685014,939.928134
1194,19.744689,940.427936
1195,18.001462,940.931995
1196,18.582837,941.436619
1197,16.635000,941.925900
1198,16.634900,942.427500
1199,17.280200,947.924400
1200,19.126333,948.428767
1201,17.693474,948.933144
1202,18.028942,949.435029
1203,21.268879,949.941221
1204,18.560700,952.934000
1205,20.238620,953.417400
1206,19.968343,953.917314
1207,19.859540,954.418920
1208,18.491361,954.930676
1209,18.443334,955.435422
1210,19.402279,955.933858
1211,17.046550,956.930900
1212,17.044950,957.432400
1213,22.664550,959.932100
1214,22.657750,960.434700
1215,20.461774,960.934642
1216,19.876865,961.436439
1217,19.863633,961.938659
1218,20.639300,962.442767
1219,18.784662,962.932600
1220,18.783995,963.434376
1221,17.995521,963.937179
1222,18.113993,964.440355
1223,17.660332,964.927272
1224,17.704623,965.428536
1225,20.904217,967.926650
1226,21.015229,968.429486
1227,21.786770,968.935590
1228,22.121265,969.437719
1229,20.672109,969.938375
1230,20.203053,970.438712
1231,19.278850,970.944875
1232,17.977290,971.936203
1233,17.978114,972.438297
1234,17.959488,972.939325
1235,22.209291,976.936418
1236,21.705183,977.437283
1237,20.659320,977.937860
1238,20.098767,978.438567
1239,19.027550,978.936050
1240,18.877861,979.935528
1241,16.680438,980.434763
1242,17.776200,981.482100
1243,22.006083,984.443917
1244,21.476340,984.945980
1245,20.656500,985.446625
1246,19.437050,985.933750
1247,19.437050,986.436900
1248,22.842413,991.939687
1249,22.926344,992.440933
1250,20.436470,992.942495
1251,19.846100,993.443644
1252,18.608158,993.944616
1253,18.454300,994.446400
1254,21.529993,999.939500
1255,20.589758,1000.440618
1256,19.547430,1000.941765
1257,18.850618,1001.444492
1258,17.290700,1001.941100
1259,22.633822,1005.955004
1260,22.718321,1006.456388
1261,21.148040,1006.947860
1262,21.210140,1007.447950
1263,20.887200,1007.948257
1264,18.156557,1009.445981
1265,17.783262,1009.948594
1266,17.784269,1010.449400
1267,22.885300,1011.956525
1268,22.103520,1012.460160
1269,21.998067,1012.945800
1270,22.524000,1012.959467
1271,21.996433,1013.446700
1272,21.863700,1013.463100
1273,21.446636,1013.952172
1274,21.190685,1014.454436
1275,20.842308,1014.958946
1276,20.430700,1015.461583
1277,20.059433,1015.954317
1278,19.321000,1016.451950
1279,21.901843,1019.952786
1280,22.302044,1020.454544
1281,21.982773,1020.958227
1282,22.318060,1021.460940
1283,20.789075,1021.952157
1284,21.574085,1021.966897
1285,20.562420,1022.452300
1286,21.054138,1022.468391
1287,20.573662,1022.953585
1288,20.021275,1023.950025
1289,19.089960,1024.450340
1290,21.317000,1026.456233
1291,22.710350,1026.962000
1292,22.719725,1027.462500
1293,21.127000,1027.949058
1294,22.387475,1027.965950
1295,20.829042,1028.451813
1296,21.720863,1028.957287
1297,21.790260,1029.459053
1298,21.202693,1029.962871
1299,20.355254,1030.449796
1300,20.800211,1030.465544
1301,19.442425,1030.953825
1302,18.259200,1031.941900
1303,18.259200,1032.444600
1304,18.259200,1032.944400
1305,21.753467,1032.963600
1306,21.336400,1033.467425
1307,23.266500,1033.966267
1308,22.465800,1034.957562
1309,22.486913,1035.459050
1310,21.830562,1035.963185
1311,21.426700,1036.464094
1312,20.748697,1036.958278
1313,21.244032,1037.456854
1314,21.124915,1037.958237
1315,21.120206,1038.461335
1316,22.839855,1040.958800
1317,23.382054,1041.457369
1318,22.883258,1041.963908
1319,21.413886,1042.467136
1320,21.010050,1042.957200
1321,22.053223,1042.971431
1322,21.101250,1043.456267
1323,21.335218,1043.471559
1324,21.905881,1043.961857
1325,21.864353,1044.462837
1326,21.725518,1044.959182
1327,21.055162,1044.970765
1328,21.677249,1045.462270
1329,21.031638,1045.473666
1330,22.410150,1045.488817
1331,21.342067,1045.956967
1332,21.310280,1048.955760
1333,21.333540,1049.457560
1334,22.487511,1049.963879
1335,22.740500,1050.465453
1336,22.537133,1050.966213
1337,22.471620,1051.468340
1338,22.171311,1051.961134
1339,22.111830,1052.462343
1340,21.954328,1052.963031
1341,21.739300,1052.964100
1342,21.180858,1052.983317
1343,21.734340,1053.463930
1344,21.079600,1053.485911
1345,21.117940,1053.973300
1346,20.709043,1053.989124
1347,21.138733,1055.970000
1348,21.694725,1056.467575
1349,21.879598,1057.961772
1350,21.140279,1058.462300
1351,21.807715,1058.967215
1352,21.072410,1059.469410
1353,20.779200,1059.964011
1354,20.827757,1060.462957
1355,20.708400,1060.962425
1356,20.932853,1060.984671
1357,20.660433,1061.462667
1358,20.931339,1061.486368
1359,20.577174,1061.986979
1360,23.082729,1063.965029
1361,22.982500,1064.461780
1362,23.017923,1064.969285
1363,23.017446,1065.470977
1364,22.499590,1065.972432
1365,22.757022,1065.974611
1366,22.251938,1066.459988
1367,22.406567,1066.475200
1368,21.806992,1066.967396
1369,21.583560,1067.467580
1370,20.827030,1067.972120
1371,20.891230,1068.472940
1372,22.739237,1072.966305
1373,22.462321,1073.468574
1374,22.853971,1073.969118
1375,22.398129,1074.471921
1376,21.252064,1074.972764
1377,21.515750,1074.981450
1378,20.765950,1075.465975
1379,22.736675,1079.975150
1380,22.059800,1080.473188
1381,21.198362,1080.964950
1382,21.296645,1081.467691
1383,21.502256,1081.968789
1384,21.079050,1082.468083
1385,20.956300,1082.969100
1386,22.003883,1087.972500
1387,21.965257,1088.473957
1388,21.614483,1088.974800
1389,21.555660,1089.472940
1390,21.574429,1089.974429
1391,21.478467,1090.475300
1392,21.434467,1090.978667
1393,22.067725,1092.980950
1394,21.610060,1093.483460
1395,23.454848,1093.974866
1396,21.823150,1095.971300
1397,21.748700,1096.474600
1398,21.073550,1096.976200
1399,20.468100,1097.469967
1400,20.559250,1097.973900
1401,20.163700,1100.978300
1402,20.106100,1101.480800
1403,20.163700,1101.984200
1404,22.551280,1102.484300
1405,20.897934,1105.010303
1406,20.973855,1105.511892
1407,19.640250,1109.983800
1408,21.906580,1110.480040
1409,22.348825,1110.980625
1410,22.338150,1111.480925
1411,21.633800,1112.480300
1412,20.830550,1112.503933
1413,20.993300,1112.978200
1414,19.976204,1113.008070
1415,20.988950,1113.479850
1416,19.771393,1113.510204
1417,21.224300,1118.975900
1418,20.179033,1121.007567
1419,19.564929,1121.503743
1420,20.039350,1122.003575
1421,21.206626,1126.014495
1422,21.718900,1126.503900
1423,21.585600,1126.518589
1424,21.525243,1127.012971
1425,21.429850,1127.021803
1426,20.180322,1127.513944
1427,22.667300,1133.013225
1428,22.724840,1133.516600
1429,21.175958,1134.015550
1430,20.782300,1134.516229
1431,20.405400,1135.017278
1432,22.345500,1141.010800
1433,23.891150,1141.511650
1434,20.596250,1142.012200
1435,19.326000,1142.516175
1436,21.953350,1143.009800
1437,22.361361,1170.036067
1438,20.878974,1170.540595
1439,22.176980,1171.524020
1440,22.301450,1176.034050
1441,22.220800,1176.534600
1442,21.494200,1177.021367
1443,22.895900,1177.039250
1444,21.495200,1177.524267
1445,23.570700,1177.542000
1446,22.037562,1178.033325
1447,23.571500,1178.042400
1448,21.966287,1178.535525
1449,22.182220,1179.036100
1450,21.688850,1184.033600
1451,21.686300,1184.535250
1452,20.740000,1185.019200
1453,22.992300,1185.038083
1454,22.379333,1185.520400
1455,22.188513,1185.539400
1456,22.235100,1186.023800
1457,22.867575,1186.036825
1458,23.070450,1186.043200
1459,21.691678,1186.531800
1460,23.123800,1186.546667
1461,21.163200,1192.029000
1462,21.744300,1192.532000
1463,22.285457,1193.036971
1464,22.219286,1193.538471
1465,22.390540,1194.040220
1466,22.453300,1194.541525
1467,22.850750,1195.044050
1468,22.322600,1198.031200
1469,22.374700,1198.530100
1470,20.087589,1198.555600
1471,23.157500,1199.037683
1472,24.061250,1199.049650
1473,23.378333,1199.539733
1474,23.217486,1200.041671
1475,22.975533,1200.545600
1476,21.610533,1201.034333
1477,21.609400,1201.535600
1478,21.608867,1202.037633
1479,21.666000,1202.538900
1480,22.711050,1205.040350
1481,22.425567,1205.540267
1482,23.497162,1206.045150
1483,23.615271,1206.546986
1484,23.757033,1207.050167
1485,23.087820,1207.543500
1486,23.794550,1207.555250
1487,22.754600,1208.041200
1488,22.621100,1208.541617
1489,22.467914,1209.039471
1490,22.046500,1209.535180
1491,21.727050,1213.536500
1492,22.997238,1214.041538
1493,22.795023,1214.545000
1494,23.069112,1215.046525
1495,21.094600,1215.534150
1496,23.124780,1215.548400
1497,20.905850,1216.036800
1498,20.568355,1216.541491
1499,20.937500,1217.041500
1500,21.965540,1222.041140
1501,21.991200,1222.541933
1502,22.044633,1223.045000
1503,22.221350,1223.546600
1504,22.817533,1230.050700
1505,22.686550,1254.053700
1506,16.861061,1554.729728
1507,17.474165,1570.729706
1508,14.396478,1571.731400
1509,15.419600,1596.746000
1510,22.932567,1610.743867
1511,22.788750,1611.742550
1512,15.226600,1612.740900
1513,15.226600,1613.744500
1514,21.726017,1640.748883
1515,21.983200,1641.755450
1516,24.209238,1742.778937
1517,22.899843,1756.790570
1518,22.619900,1757.802633
1519,22.828250,1772.794300
1520,22.076825,1773.792575
1521,22.822400,1774.802200
1522,22.066091,1802.799891
1523,21.743725,1803.803800
1524,22.116754,1804.798946
1525,20.207530,1818.805645
1526,22.756417,1819.798817
1527,22.668650,1938.887800
1528,22.899633,1939.888167
1529,20.574450,1940.891550
1530,18.449300,1941.893100
1531,9.289379,145.028829
1532,3.559750,157.133950
1533,7.139171,171.149629
1534,3.604000,183.113267
1535,7.184458,197.129058
1536,7.154040,198.131680
1537,4.013500,201.123813
1538,3.598467,202.127200
1539,7.150791,215.139500
1540,7.114550,216.142667
1541,10.528509,245.045091
1542,1.188400,264.018100
1543,9.790600,265.070550
1544,12.087158,270.048406
1545,28.934301,296.230508
1546,7.083520,299.091080
1547,13.309190,313.091626
1548,8.329377,325.091115
1549,11.995886,421.110089
1550,3.596533,425.237000
1551,17.124400,443.134148
1552,8.020688,451.122896
1553,8.265918,452.125297
1554,7.426435,453.128600
1555,7.152990,453.268540
1556,19.695550,455.133600
1557,19.629200,456.137200
1558,20.898200,457.149300
1559,14.838763,459.128611
1560,15.332512,471.128725
1561,12.068179,473.106860
1562,18.715300,517.206350
1563,19.040300,518.210900
1564,11.203702,519.112943
1565,6.495433,535.075467
1566,14.224700,547.182200
1567,6.495344,550.039800
1568,10.676800,551.050871
1569,18.131461,565.169485
1570,16.442161,566.174161
1571,13.346050,571.138500
1572,16.549267,575.139667
1573,15.197500,581.165800
1574,14.234136,581.222300
1575,15.481400,581.284900
1576,15.731244,582.169259
1577,12.547333,583.145600
1578,14.966325,583.171391
1579,12.828050,583.646700
1580,14.562431,584.173708
1581,11.520300,585.141500
1582,15.255467,594.132158
1583,15.691470,595.144939
1584,17.337900,596.148586
1585,13.384284,597.158074
1586,12.439640,598.162619
1587,10.573712,599.164510
1588,10.064677,603.133515
1589,11.808334,613.153262
1590,10.924436,614.159036
1591,15.483200,617.140100
1592,13.790500,617.225100
1593,11.810504,619.140248
1594,14.048279,627.172629
1595,14.910000,637.144600
1596,14.982950,644.161341
1597,14.993148,645.164130
1598,14.904600,646.149100
1599,15.546407,646.166657
1600,17.938567,648.164933
1601,17.937333,648.666967
1602,14.755568,649.149984
1603,15.626836,650.158967
1604,13.752457,650.223721
1605,17.748650,650.664300
1606,12.922367,659.168067
1607,12.931400,659.669833
1608,15.334779,665.116957
1609,5.717294,675.173622
1610,5.223988,675.674512
1611,14.865778,680.082800
1612,13.704071,681.087847
1613,15.501100,682.092500
1614,9.974658,683.094015
1615,17.126567,693.144633
1616,12.136400,696.079100
1617,14.841856,699.100817
1618,17.880700,709.185700
1619,19.949632,711.207813
1620,21.080500,712.212300
1621,21.077200,713.215050
1622,20.984200,714.216300
1623,17.771000,715.176600
1624,17.454800,715.684900
1625,14.893952,717.181224
1626,13.849200,718.184600
1627,14.114347,722.173947
1628,14.114768,722.675647
1629,13.766161,723.172132
1630,10.005594,724.193680
1631,17.764700,724.691533
1632,14.596967,725.192870
1633,16.758108,726.187523
1634,18.695400,727.203200
1635,18.695825,728.206625
1636,18.697650,729.208450
1637,16.525900,737.171250
1638,14.995000,738.172000
1639,8.292943,739.186652
1640,13.978900,739.687100
1641,10.174944,740.192786
1642,12.793200,740.696267
1643,11.332194,741.195745
1644,12.638200,741.699725
1645,17.156200,743.198417
1646,17.860800,744.201633
1647,10.654440,751.181520
1648,10.798450,751.685167
1649,12.830650,752.188200
1650,20.374500,757.214367
1651,12.858300,766.651000
1652,11.026367,767.149067
1653,14.146900,767.653900
1654,14.146900,768.154100
1655,9.458700,771.197700
1656,16.589500,774.203340
1657,18.857500,775.205572
1658,20.982300,776.208900
1659,21.065633,779.195700
1660,21.047500,780.198050
1661,16.433648,785.222857
1662,20.989300,795.160000
1663,21.005000,796.177200
1664,10.616585,803.204763
1665,12.245908,803.703135
1666,15.637457,804.206729
1667,17.454200,804.708175
1668,16.722580,805.215280
1669,16.722600,805.716630
1670,16.913638,806.218550
1671,16.906875,806.719550
1672,17.745050,807.221150
1673,21.043850,810.122900
1674,20.998000,811.129700
1675,14.574909,816.202008
1676,15.122671,816.704043
1677,14.293870,817.208459
1678,21.048300,829.143100
1679,17.748650,831.670350
1680,17.746900,832.172450
1681,17.748750,832.674900
1682,18.039000,833.175000
1683,13.958278,853.235137
1684,14.374867,866.705700
1685,17.996188,868.218663
1686,17.877000,868.721200
1687,19.194332,869.727259
1688,18.694876,870.736459
1689,15.514524,871.235459
1690,20.067200,871.739900
1691,13.370833,872.236533
1692,10.739700,883.206922
1693,12.883660,884.222900
1694,12.703040,884.725420
1695,12.080000,885.223000
1696,11.308108,892.203881
1697,11.314254,900.227041
1698,7.047367,900.729179
1699,9.385477,901.234435
1700,8.628761,902.236725
1701,7.560165,903.253441
1702,10.580522,947.220644
1703,10.631911,947.722900
1704,17.357900,949.242850
1705,17.360600,949.744700
1706,18.060300,950.246600
1707,18.067500,950.749700
1708,12.035650,964.238950
1709,12.033850,964.741450
1710,12.462200,965.248960
1711,12.461140,965.750620
1712,12.462600,966.252280
1713,12.464280,966.752440
1714,11.206500,967.255400
1715,13.851000,968.145500
1716,13.847500,969.151000
1717,11.461850,976.239750
1718,12.029650,976.739750
1719,11.208000,977.242400
1720,11.211400,991.703400
1721,12.028750,992.204850
1722,19.326257,999.267717
1723,19.208300,1000.269043
1724,14.353500,1001.268400
1725,15.145100,1010.231800
1726,15.141500,1010.732800
1727,14.340667,1011.233183
1728,18.142500,1012.249100
1729,18.142500,1012.749500
1730,18.146200,1013.253700
1731,14.334833,1015.282100
1732,14.463500,1016.284700
1733,14.863213,1029.261875
1734,17.411733,1029.763667
1735,15.678680,1030.268293
1736,16.633033,1030.771811
1737,14.461256,1031.276876
1738,17.026367,1031.775600
1739,13.734656,1032.281699
1740,17.065800,1032.779600
1741,13.845724,1033.284121
1742,13.782500,1034.286400
1743,14.028900,1035.289100
1744,14.488433,1041.257533
1745,15.497120,1041.761000
1746,17.058700,1042.265200
1747,11.273600,1043.240000
1748,11.277100,1044.244400
1749,12.380548,1045.257786
1750,14.139300,1046.260350
1751,11.028075,1047.273325
1752,11.344200,1048.277800
1753,13.784333,1053.259367
1754,13.783067,1054.260800
1755,17.065800,1056.729900
1756,17.058800,1057.232300
1757,17.058800,1057.733000
1758,15.543800,1058.234250
1759,14.308800,1084.189950
1760,14.304350,1085.195300
