compound_number,feature_number,TIC,mz,rt
696,3629,13081.517940,980.485700,4.722700
696,3630,4173.005200,981.489200,4.719100
697,2226,58397.926860,254.015500,7.435750
697,3608,6829.777500,120.996100,7.423200
698,3021,3170.543100,135.045800,6.905900
698,3028,1839.025280,329.052100,6.905900
699,333,19563.190953,683.091295,6.842108
699,1184,7708.473853,683.593500,6.843765
700,1376,1786.080400,1054.478600,6.839000
700,1393,4603.466400,1077.982400,6.937125
701,1577,16290.718760,666.135900,5.370100
701,1578,6806.046520,666.637350,5.469300
702,657,7253.716560,469.049200,4.459550
702,2585,1164.977440,545.055000,4.376100
703,656,11984.596250,440.098825,8.293408
703,1752,80133.464200,288.086637,8.292075
704,1190,826.532280,893.891300,7.331200
704,1905,798.104420,894.396700,7.325300
705,1427,4428.364080,1175.038667,6.409100
705,1429,3854.272800,1176.040433,6.407900
706,1708,3446.895625,647.307000,6.411500
706,1709,2015.081875,647.808100,6.411500
707,1663,32478.098280,891.198500,5.285700
707,1664,9267.671760,892.203300,5.285700
708,1656,2675.977260,670.150000,7.524900
708,1658,1436.261420,670.652500,7.524900
709,1354,1691.835300,996.962300,6.751400
709,1355,1982.230900,997.461900,6.754900
710,909,88062.768780,1102.587930,5.741778
710,910,32765.403480,1103.590350,5.730500
711,2384,2160.278100,1096.008100,5.250300
711,2385,2757.043700,1096.506400,5.246700
712,1925,5744.413533,746.830400,8.693200
712,1926,3591.524400,747.331300,8.698300
713,1902,594646.352320,332.076081,5.413015
713,1904,14961.562040,788.110533,5.388467
713,315,4036.756900,209.066154,5.401344
714,2169,6679.210860,833.160200,8.016600
714,2170,3881.350560,833.664800,8.017800
715,38,3154.176400,236.076885,6.545873
715,826,102009.951940,149.008900,6.662950
716,827,25953.912840,149.008500,4.426467
716,837,12308.577300,295.044900,4.390100
717,246,72664.778927,665.213973,9.839818
717,1754,5536.928350,288.087700,9.842300
717,1273,714.416680,711.223200,9.825300
718,1249,5466.490900,1027.936667,6.176833
718,1911,19759.417660,1003.930600,6.262300
719,1412,1652.206440,1143.013150,6.670350
719,1810,547.706000,1144.014900,6.669800
720,1968,7392.784700,814.463100,5.053700
720,1969,2909.145300,815.464000,5.050100
721,2217,83841.376005,133.013610,5.063180
721,2288,6020.836000,130.050029,5.096752
722,269,484665.644790,135.029599,7.313346
722,3264,10411.080900,207.013200,7.265300
723,620,12208.330840,924.531780,4.446022
723,1862,627.892080,925.031043,4.457729
724,1641,23077.681440,572.408450,3.814400
724,3036,4132.659780,1144.575400,3.834500
725,1574,4850.696120,662.142500,3.827800
725,1575,1712.176380,662.641400,3.837600
726,3575,3967.721800,454.104300,5.459800
726,3576,48449.591900,455.099600,5.463400
727,117,1322.425440,1090.475400,7.929700
727,122,10698.508700,1112.477600,7.927900
728,1332,4383.720820,641.146000,4.165400
728,1333,2156.825580,641.647300,4.161800
729,2,193254.626965,115.003045,4.043695
729,305,3224.400040,128.034637,4.060033
730,2166,18555.937960,755.160000,3.515200
730,2167,3038.361300,756.165600,3.518100
731,192,12681.082420,103.050700,5.899685
731,193,453410.512397,145.064326,5.906776
732,564,4096.011000,608.597303,6.282237
732,845,10617.613660,608.094677,5.972000
733,24,52371.404347,191.019004,6.340078
733,2619,8157.372800,142.050200,6.459067
733,278,379.295500,281.086948,6.466302
734,3292,1428.049680,909.570300,3.667800
734,3293,816.292440,943.564200,3.667800
735,867,4263.512300,794.470108,6.026517
735,905,5745.117660,1003.533009,6.043555
736,1955,10223.717200,461.761200,5.617000
736,1956,3942.583300,462.262900,5.620500
737,3396,4082.090500,870.229250,4.956200
737,3397,2540.790120,870.733600,4.983050
737,3398,807.138900,871.233800,4.885500
738,1059,2918.727120,861.894500,6.311100
738,1061,3021.752700,862.395600,6.305700
739,2365,2667.063820,1438.709400,5.836700
739,2366,1241.186260,1439.721700,5.842100
740,2076,3393.965060,1176.587050,5.499400
740,2350,1165.130020,587.785200,5.406000
741,3419,2537.225600,993.969800,5.298600
741,3420,2132.971660,994.473950,5.201150
742,644,1982.003820,236.516400,3.815500
742,665,74160.927880,626.050165,3.751929
743,2254,52307.527350,723.193214,4.325211
743,2255,3495.836140,724.193300,4.282533
744,3240,7541.812400,1188.068200,6.785550
744,3243,1618.006900,1189.570600,6.843800
745,1015,15454.983060,639.229700,4.024200
745,1016,2424.649140,640.234500,4.024200
746,2936,1462.210240,952.528700,4.536900
746,2937,841.020320,953.019400,4.538700
747,992,4153.775160,1086.589167,6.377533
747,2345,18862.747580,227.103900,6.326700
748,2356,71524.960480,1116.600300,5.792000
748,2357,29573.565160,1117.604300,5.792100
749,163,2302.266460,1223.046300,6.957400
749,2343,3091.353820,1222.537500,6.875400
750,1260,2746.079480,136.991400,7.199800
750,1264,12594.338180,224.022900,7.192700
751,3217,2112.036800,958.952600,6.110600
751,3219,924.510740,959.956400,6.099900
752,1711,6997.414160,941.509236,3.833029
752,1713,3080.947540,942.512536,3.824400
753,992,16230.283300,1086.589167,6.377533
753,3475,2312.829820,1087.598700,6.374800
754,3181,1667.606100,1038.957500,8.263300
754,3182,669.559780,1039.958300,8.288300
755,2144,4150.180600,1290.598200,7.099700
755,2145,2574.658900,1291.101300,7.096100
756,2153,47192.744410,249.087700,5.837828
756,2156,5574.275720,346.066633,5.852922
757,685,103871.638973,609.124817,4.885646
757,687,3144.442900,610.128288,4.954800
758,1770,5676.030480,336.016200,3.535733
758,1771,1010.985960,336.518000,3.537033
759,661,137078.707925,493.119343,5.557588
759,1647,5756.894050,494.122844,5.495722
760,3276,3963.207260,517.078650,3.847450
760,3286,3946.563660,1033.169000,3.776900
761,92,2153.470800,1059.971750,6.729450
761,3185,2244.675680,1058.970933,6.713100
762,2756,641.040760,425.979200,3.573850
762,2757,2823.798760,444.955633,3.575467
763,1145,31447.762120,287.039850,7.080400
763,1723,6184.706320,135.029100,7.094700
764,2878,3377.254640,525.262000,4.629800
764,2981,13180.134440,1093.550800,4.629800
765,999,17381.854280,1265.645189,7.110894
765,1000,3487.926960,1266.652006,7.114728
766,438,25389.657867,204.022754,7.740934
766,3031,2270.465460,141.018719,7.651475
767,3090,982.409840,173.045000,5.547600
767,3091,9488.198100,216.058500,5.547400
768,314,11214.583425,198.088078,6.561044
768,317,21436.619075,216.098389,6.556744
769,1471,30538.027300,504.186900,3.658900
769,1472,2327.585900,505.191600,3.666200
770,41,1887.297067,245.092949,4.635787
770,1470,12021.541333,467.119100,4.721200
771,681,1204.465340,165.039802,6.139527
771,3232,10015.940400,199.023727,6.121809
772,1778,1244.590580,949.951400,4.136900
772,1779,2690.151940,950.450000,4.139000
773,2401,7778.672340,127.002100,6.556000
773,2404,47250.962460,189.002900,6.550000
774,214,4627.064160,328.049433,3.877561
774,645,5222.296360,252.044675,3.860275
775,3146,3474.937880,779.068350,5.506800
775,3368,925.516580,779.569100,5.539800
776,965,1553.915980,456.083100,6.393400
776,985,5131.115820,914.185815,6.369825
777,3514,8007.764500,943.143500,4.881900
777,3515,1019.023400,944.149500,4.878300
778,501,46421.064660,222.043785,7.384221
778,1259,4329.323840,136.006833,7.385800
779,1482,1725.775867,850.882988,8.183063
779,1484,1344.422000,851.383100,8.177500
780,576,771.352240,749.113200,8.333600
780,577,1151.145960,749.446000,8.337200
781,715,3082.619380,971.191680,5.125980
781,1344,5061.349820,484.135340,5.123380
782,2103,7893.289490,870.230300,4.372389
782,3649,1931.327800,871.232700,4.449400
783,2101,14460.320780,724.183156,4.507978
783,3639,9873.419520,724.686800,4.506600
784,287,2509.769580,794.366700,9.277200
784,3472,1100.743340,793.863400,9.335800
785,2246,3790.064300,437.095400,4.542400
785,2268,14481.525340,875.204300,4.542500
785,2270,1164.092780,876.207000,4.542400
786,2430,44509.509590,900.499342,4.108025
786,2431,2830.198860,901.502808,4.098900
787,686,24593.864073,609.123450,4.134650
787,1998,1136.322900,610.128700,4.130400
788,359,4250.665760,915.933400,5.642300
788,2545,848.682120,916.437000,5.636500
789,1021,5450.169860,794.877450,5.497300
789,1022,1211.345080,795.380200,5.393800
789,2470,1357.335640,795.882200,5.600800
790,1490,4689.237920,915.905823,6.583892
790,2014,4492.188440,938.908250,6.724200
791,3042,1511.222660,477.100900,6.350300
791,3051,4011.216080,946.415000,6.352200
792,58,1949.519920,388.116979,6.159460
792,65,1344.020520,685.230067,6.162617
793,842,13315.204900,411.055350,5.249662
793,2413,5932.857600,411.055100,5.111100
794,3491,2425.150240,984.938400,5.650600
794,3492,1460.688320,985.437400,5.647100
795,3130,3175.648480,330.047200,4.283300
795,3148,1099.269920,813.113800,4.276100
796,285,9462.204360,778.857400,8.957400
796,289,2313.291760,801.862000,8.953800
797,2518,3747.653960,869.927600,4.896300
797,2520,2103.025500,870.431600,4.903600
798,2452,137362.323400,158.045050,4.529550
798,2820,697.827720,964.466250,4.472600
799,148,1312.512420,1194.533300,8.246400
799,161,2586.441980,1218.035700,8.239200
800,2743,1147.594060,320.052700,3.653300
800,2746,3978.154700,323.039650,3.652600
801,676,10749.851760,929.070900,3.960507
801,2744,677.460380,321.025000,3.921800
802,717,3384.597400,132.066600,4.512300
802,720,17464.133310,192.087250,4.514625
803,2408,2711.911560,165.055292,4.295800
803,2412,1242.645600,256.053150,4.170817
804,479,32868.647020,676.102450,6.055450
804,481,23170.653940,676.606250,6.056350
805,3069,1436.305880,981.858200,5.543700
805,3070,1063.526460,982.362000,5.554100
806,2441,9034.034050,1132.572400,4.258100
806,2442,4020.786800,1133.579400,4.454343
807,2785,7299.311500,961.128150,4.493900
807,2786,1275.456320,962.136100,4.492100
808,390,10915.487520,177.039350,5.625350
808,426,1722.277960,1153.266400,5.762600
809,396,1056.695120,432.079700,4.353500
809,425,1950.876680,1017.215600,4.371400
810,288,2191.720260,799.851805,7.965432
810,290,880.949700,822.862500,7.823600
811,681,1684.859950,165.039802,6.139527
811,1503,6187.128050,594.156044,5.293593
812,288,1136.468275,799.851805,7.965432
812,523,8114.496740,186.095818,5.898213
813,1596,2119.827600,683.138500,6.369600
813,1597,1386.604680,683.642900,6.369600
814,1256,1341.864000,132.065495,6.124800
814,1257,13716.471280,149.027133,6.093033
815,924,19418.477980,114.055824,4.617300
815,925,6078.970640,115.003278,4.538934
816,2911,18991.257820,811.483600,4.240900
816,2912,5357.601160,812.488700,4.246300
817,2021,695.460360,967.333100,6.765200
817,2024,658.237540,968.502200,6.758100
818,2015,1445.023600,939.894400,5.968700
818,2017,2210.865160,940.399400,5.966300
819,2188,5972.093340,869.250650,5.583100
819,2318,699.840200,870.247500,5.675700
820,1315,2454.523540,938.419200,6.412600
820,1322,3539.802080,960.918800,6.287700
821,583,4207.185760,912.132700,8.379800
821,584,2530.234120,912.635300,8.387300
822,2679,7243.100820,523.130900,5.154600
822,2680,3520.395040,523.631950,5.156350
823,199,4332.334560,179.055617,4.470830
823,2581,22587.328400,466.112567,4.459567
824,3481,20684.759960,502.171300,3.553600
824,3483,2701.793780,654.183150,3.670450
825,1824,235048.605980,293.123425,3.986875
825,3376,16053.883300,294.126800,4.021900
826,1047,24877.515480,844.904100,4.999500
826,1049,18264.475120,845.405600,4.961650
827,727,11714.355260,345.154775,3.690012
827,1014,1580.337300,507.208200,3.688100
828,927,53851.234020,130.086806,3.851360
828,2676,2308.795640,258.061083,3.719917
829,2763,50326.601260,516.075925,3.936475
829,3123,1086.635800,516.577150,3.919050
830,2782,67275.601720,839.151740,4.662700
830,2783,7627.676280,840.156025,4.653975
831,1760,23415.367880,388.023282,4.372841
831,3133,3792.747940,388.525400,4.349050
832,745,11795.821108,950.927429,8.977629
832,1446,6062.852400,951.425100,8.950100
833,1453,3288.271767,1013.948600,6.484000
833,1454,4309.694533,1014.448400,6.484000
834,1557,7529.218820,597.101650,5.641650
834,1559,2798.826520,597.606300,5.643700
835,670,1429.054950,746.128514,3.993314
835,1764,27416.270600,745.124687,4.053963
836,1899,14255.033780,111.007917,5.415700
836,2560,55784.431470,191.018359,5.343577
837,2976,1119.694640,1075.042800,5.664900
837,2978,713.669280,1075.539600,5.668500
838,2956,7462.524380,1003.515300,4.350800
838,2957,2407.752360,1004.517700,4.350800
839,761,1561.158850,1024.953100,8.369400
839,814,919.834700,1144.008500,8.405100
840,3611,3816.675860,191.019600,6.001300
840,3612,908.000100,385.077700,6.001300
841,732,5926.425233,889.898657,7.362843
841,1439,5147.442933,890.399800,7.360500
842,3015,5381.527580,649.140900,4.669100
842,3017,3522.758220,649.643500,4.658300
843,3019,5318.370060,793.170400,5.611300
843,3020,3039.831780,793.673200,5.609600
844,3016,1861.234560,649.140700,5.287700
844,3018,527.731760,649.637200,5.275200
845,559,14278.119820,448.070150,4.057800
845,560,5818.504800,448.571900,3.995800
846,2728,18297.839260,903.183750,8.949050
846,2729,18386.611780,903.685333,8.939733
847,3402,7949.542340,903.184400,9.418300
847,3403,8043.165500,903.684700,9.416600
848,18,3126.723120,165.040072,5.593495
848,1339,348108.136540,332.076254,5.794485
848,963,2945.680600,191.055161,5.735205
849,659,82865.597140,483.077800,4.191967
849,2584,2490.147320,484.081700,4.227400
850,372,97404.190317,277.082165,6.279921
850,2608,2686.362800,195.049971,6.206000
851,2610,7299.238950,227.067700,5.608100
851,2611,20593.248800,245.077500,5.608100
852,758,2100.772100,1010.448543,8.765014
852,768,5531.233875,1032.446143,8.763729
853,1774,45761.643080,169.013426,4.707049
853,3584,9939.573600,815.131300,4.733600
854,55,75681.219503,369.082399,5.632375
854,3262,2839.674520,205.034600,5.566767
855,540,1608.687200,1060.982700,6.024800
855,541,2885.270833,1061.486400,6.028400
856,622,7905.671080,926.033140,4.432540
856,623,4049.740400,926.536833,4.394067
857,641,15547.555180,1388.810380,4.452300
857,3465,1672.839600,1389.320500,4.425100
858,587,5265.099360,111.044767,5.569433
858,598,859.711800,487.108967,5.555100
859,898,4447.736050,973.526471,5.521343
859,2434,14508.667350,972.519900,5.543700
860,322,131043.403895,563.140574,4.451764
860,2416,4893.637200,564.144400,4.432100
861,2633,9088.534420,647.317000,7.013900
861,2634,716.615720,647.824800,7.010700
862,1542,90750.465060,233.095900,4.193400
862,1543,2017.472920,234.099500,4.201800
863,1950,2720.219267,1306.616000,7.627400
863,1951,1089.432200,1307.611600,7.629400
864,1958,9369.831700,484.763200,5.620500
864,1959,4192.536200,485.264400,5.624100
865,1974,12810.673900,1010.529100,5.617000
865,1975,4299.065400,1011.026700,5.620500
866,812,13046.489100,1137.015767,7.933033
866,813,4905.194850,1137.518944,7.908856
867,775,2509.830850,1054.476682,7.393194
867,780,6298.562050,1064.486986,7.382318
868,1628,5194.296600,1173.295400,4.237450
868,1629,1939.421320,1174.299200,4.254300
869,623,5802.472260,926.536833,4.394067
869,629,5083.296460,973.549343,4.438129
870,931,23538.245760,209.029275,7.042842
870,933,11046.237140,371.060192,7.066685
871,2305,176816.995010,133.013196,3.711926
872,12,144121.760460,158.081810,4.700863
873,2292,1156.933000,566.779100,7.198000
874,319,27289.112765,341.108106,7.929703
875,2287,7508.233550,105.018862,4.094438
876,2791,2645.203780,1256.144725,5.325050
877,598,1201.444800,487.108967,5.555100
878,1598,12784.052620,684.112767,7.365633
879,1265,835.201180,380.061757,4.268335
880,2436,7890.226850,1019.518050,6.073850
881,1007,530.149040,142.051600,5.897425
882,3607,561.042680,1072.560600,4.350800
883,213,18848.011593,323.540855,4.978518
884,1697,15843.540660,147.029316,6.096112
885,2288,67059.144780,130.050029,5.096752
886,3023,16483.633660,149.009000,5.761500
887,1124,725.875260,907.934150,4.783950
888,2617,27088.774220,115.002300,3.731767
889,1261,85597.885540,152.985476,4.987339
890,3393,1771.663020,673.128400,5.210900
891,3377,1703.831160,295.103600,6.557300
892,2709,3021.218540,806.214333,5.605567
893,3382,2780.047780,597.104200,4.883700
894,369,33908.688180,205.034724,7.050471
895,2669,993.987680,798.848000,6.351600
896,2593,630.953800,655.173800,6.652400
897,2597,845.860440,815.147200,4.502800
898,18,75433.458360,165.040072,5.593495
899,1755,21838.556450,288.087486,4.825243
900,1839,945.824420,769.850500,7.864800
901,266,3749.720480,1296.196700,4.814245
902,1690,5645.853860,755.203450,4.686300
903,1363,876.368140,1040.482423,7.359069
904,775,654.261700,1054.476682,7.393194
905,1375,3917.550033,1053.976077,7.356123
906,1381,2129.688480,1061.485700,6.811250
907,1870,468.932500,1010.541700,5.433200
908,1413,1029.338140,1143.513250,6.674750
909,1788,563.326340,1054.984800,7.326300
910,3160,4385.859220,385.112600,5.952000
911,2248,4145.434760,513.100567,4.793933
912,3236,13698.849685,515.177200,6.006350
913,683,35594.625973,337.076740,8.103760
914,3516,604.882660,478.248900,4.552900
915,2795,2846.506280,846.896650,5.112550
916,1682,10490.361440,133.060900,5.781850
917,50,106680.415390,333.058493,9.129808
918,1683,34232.522900,157.060900,5.249750
919,1898,6336.082400,693.221025,8.204950
920,2417,2976.214800,566.778700,6.716600
921,527,9688.845833,202.090477,6.441400
922,537,10748.100653,653.077425,3.517438
923,1646,8719.272200,484.088300,6.570500
924,728,15090.821460,355.066363,5.802919
925,979,3235.827120,658.231433,8.306300
926,1347,21213.754015,411.022853,5.055988
927,3260,38199.810600,204.087200,6.797000
928,48,27933.574400,317.054030,7.188057
929,1330,2466.518575,160.061700,3.822700
930,3079,18483.438360,233.065550,6.821400
931,3080,24226.221840,233.065000,4.730100
932,2105,1584.524225,870.730200,5.501300
933,1148,5618.871080,325.057400,3.800967
934,2368,18253.138950,325.113300,6.484100
935,56,2846.114140,380.842008,3.589966
936,2351,477.780940,604.168100,7.099300
937,969,800.454080,542.787950,6.471900
938,2354,1065.761800,1116.587700,3.827000
939,2346,683.142960,261.087600,6.443100
940,2344,1232.108700,95.023900,6.716700
941,981,14885.041320,760.141208,9.145092
942,3380,2430.673620,521.097500,4.865800
943,1903,52343.695400,332.076233,6.551100
944,272,26445.137693,161.064162,6.606811
945,373,1237.200420,289.082143,4.018986
946,2234,605.771000,115.040200,5.470300
947,1639,11865.391140,531.171267,6.847950
948,3598,17034.790160,245.030200,8.230200
949,3606,5907.250880,926.512700,5.414700
950,1337,1164.176360,275.022650,4.060100
951,561,3841.416500,456.067000,4.797271
952,1184,1587.585560,683.593500,6.843765
953,2685,675.851980,553.205650,3.557050
954,3546,3802.224600,1158.614700,3.957500
955,3401,1364.126380,902.193200,10.788000
956,3390,938.065460,665.129200,6.196200
957,3383,703.372760,597.122300,4.747800
958,1576,3610.536020,663.148650,4.143400
959,2160,550.199440,599.107800,6.658100
960,2400,6540.174420,87.008593,7.023062
961,258,120682.929560,991.163805,4.764471
962,830,1902.201320,164.042650,4.858675
963,427,234776.610628,146.045291,6.936501
964,1797,1095.672400,1094.475900,5.773800
965,1780,651.369780,872.891900,8.179000
966,1642,24620.298580,769.220800,3.786225
967,695,56778.045480,317.038925,4.128375
968,1659,7584.622820,739.187300,4.605900
969,528,88556.827553,217.082600,6.590475
970,1665,80662.939708,146.045222,4.023526
971,1147,5424.624100,287.040567,6.480067
972,2821,621.566180,964.961200,4.484900
973,1177,4256.561380,943.443500,4.242700
974,2748,37888.705420,328.049200,4.312975
975,1012,17262.009100,331.139800,4.222400
976,515,4602.177060,745.141600,4.151200
977,493,691.493700,183.040700,7.859700
978,3251,731.403920,136.033000,7.254700
979,1179,2540.903120,950.938600,4.743100
980,1996,50915.957180,399.093006,5.449582
981,833,6838.775060,217.034892,6.122250
982,308,749.668600,146.064709,5.894290
983,88,10759.975260,1052.965436,6.951288
984,1713,8265.753500,942.512536,3.824400
985,1548,48426.169885,327.107631,3.947507
986,1013,743.613780,391.197700,3.716600
987,1152,4251.717520,385.113850,3.997700
988,487,1462.951200,120.012034,9.254248
989,3345,4876.459080,765.444600,3.807300
990,3333,1986.440400,609.281100,5.884100
991,892,1299.327540,928.495646,3.996357
992,1931,24525.146800,842.481565,4.033688
993,1544,3445.827520,261.108607,7.054062
994,3461,2186.933320,1418.689700,5.529300
995,1618,1754.024300,866.702600,6.504000
996,3444,711.800520,1193.585800,4.994600
997,2842,5069.686960,260.113233,6.627667
998,1066,5575.118300,864.917800,6.480900
999,3256,2737.305960,187.023900,4.564000
1000,3284,1426.177420,744.110000,5.831100
1001,118,1027.584580,1103.979800,7.474200
1002,1146,13998.886160,287.040200,4.022550
1003,860,1615.352900,536.749600,6.869250
1004,1693,5497.986820,185.056600,5.292400
1005,2222,882.816640,196.993100,7.389300
1006,2233,2830.995380,417.103250,4.279350
1007,2772,17701.168040,647.087600,4.622600
1008,2849,4445.135360,619.167600,4.313500
1009,2838,6359.621840,204.997800,7.898700
1010,1428,6206.075620,1175.540200,6.409067
1011,3214,2578.865420,858.904100,3.962900
1012,2348,2548.873660,387.113000,7.060300
1013,2299,3694.266520,1144.598600,4.570700
1014,451,29549.103582,465.103950,3.945077
1015,2935,585.375060,946.542200,4.510100
1016,3408,682.374200,313.114300,5.362800
1017,2055,4776.430960,287.076275,5.024800
1018,208,4395.434787,271.046729,3.825386
1019,1989,1647.595580,773.251200,3.942600
1020,2730,35210.887080,1031.287250,4.510150
1021,59,115791.961822,415.145122,7.694365
1022,1908,559.596740,915.903500,6.931800
1023,1241,441.712960,1004.934733,6.236500
1024,1256,6481.209147,132.065495,6.124800
1025,3216,1215.177540,951.964700,5.802800
1026,974,12835.896620,581.150330,4.492096
1027,611,9285.977740,610.128236,4.463324
1028,3510,697.986160,521.597200,5.257200
1029,2855,5057.073180,943.555300,3.740650
1030,2623,673.953020,542.787450,5.804600
1031,1875,8551.904220,1218.636300,7.136533
1032,1918,16782.795983,577.155520,3.697440
1033,2313,4783.410840,651.176500,8.079200
1034,3459,505.389760,1293.620100,5.441400
1035,1108,2553.289620,895.401100,4.496200
1036,1269,1721.312420,566.154500,8.286800
1037,1010,1166.894720,206.049100,7.033500
1038,3184,703.987640,1054.434300,5.561600
1039,3178,993.686220,977.423100,7.421100
1040,3180,1403.331180,1030.957600,7.913000
1041,1017,2586.386000,787.869300,6.032100
1042,136,1676.698040,1140.491600,6.924700
1043,991,19661.183860,1012.510646,6.487738
1044,2227,10628.940820,256.978500,6.028450
1045,1280,616.378460,193.035607,6.524150
1046,417,14769.901260,864.686767,7.497467
1047,398,1200.370580,500.100760,5.787760
1048,1169,1560.946880,907.920500,3.620000
1049,2200,3814.893620,304.082000,4.036100
1050,1175,2206.182460,941.419300,5.353100
1051,2860,520.335060,1233.704200,3.635900
1052,3289,574.398380,720.946900,3.574900
1053,1987,2002.190600,539.137300,8.292300
1054,1729,7224.125580,439.051100,4.310200
1055,821,1762.582200,1178.537300,7.221500
1056,820,2239.775375,1165.527000,8.515000
1057,782,2138.218950,1096.511900,7.647000
1058,514,2743.044400,728.131150,5.696000
1059,2619,2568.400240,142.050200,6.459067
1060,1725,106066.672400,255.050375,4.158100
1061,3118,1181.134000,1167.541400,6.157100
1062,1895,76789.922613,332.076621,8.287100
1063,336,3061.194780,836.627544,7.690322
1064,3115,1189.682020,1097.487000,5.994400
1065,2124,4395.411700,1210.566400,6.767100
1066,2615,764.102820,723.196300,3.784400
1067,2825,2621.302560,980.458600,5.225400
1068,2092,1741.736240,880.643600,5.939300
1069,2089,707.793980,728.630800,5.692500
1070,2839,7922.821940,228.087333,7.049833
1071,2652,3927.520520,1173.595750,6.492500
1072,2209,1276.583540,647.144650,4.818475
1073,2213,635.435160,1103.121300,5.179100
1074,62,4877.247740,579.172715,4.021962
1075,1266,7851.932980,460.166300,6.124250
1076,1346,3892.185960,411.022975,5.631825
1077,3265,1108.919540,216.123200,4.747600
1078,1825,8362.159320,437.204500,5.262700
1079,2667,1026.313260,1452.724900,7.283700
1080,3238,2299.287380,809.152500,4.535600
1081,3239,2240.247260,885.154800,4.503500
1082,2806,1287.921160,928.939500,3.667800
1083,2409,960.605800,169.013543,6.171979
1084,2870,797.236200,441.082725,4.455200
1085,521,23905.970673,179.055844,4.687933
1086,1767,4772.031580,221.060000,9.308500
1087,276,50081.450327,222.076948,5.235412
1088,3593,5965.494700,1332.675700,3.801800
1089,2676,4807.968600,258.061083,3.719917
1090,3594,6869.960700,1391.682100,3.723200
1091,3592,6068.285700,491.214500,3.946600
1092,2587,2399.216860,617.098200,3.789550
1093,3268,22126.711060,249.123850,4.216250
1094,3262,6453.023060,205.034600,5.566767
1095,3159,15715.865500,371.097900,4.374000
1096,3283,1436.157980,737.116400,5.328200
1097,691,1113.479780,206.045746,4.989875
1098,3285,2919.991600,880.140000,6.337500
1099,3280,1685.358860,725.129300,4.025500
1100,3279,809.607880,649.625400,3.671400
1101,263,2144.728140,1143.176956,4.757100
1102,1685,19762.027690,261.108617,6.490467
1103,196,1249.787020,171.029056,4.801405
1104,3369,1507.486460,785.168750,4.649800
1105,2774,1102.925040,657.109950,4.268600
1106,218,5847.160680,344.069367,4.926024
1107,81,550.808240,1029.462767,6.897767
1108,3618,7349.826620,1090.556700,4.730300
1109,2476,1647.809560,809.397900,5.778000
1110,2494,659.991160,847.394400,4.581400
1111,2485,593.440500,829.911300,4.747700
1112,2532,855.337020,882.910400,7.106400
1113,2852,1233.889080,723.215400,3.841500
1114,3596,139378.798440,203.019200,8.182700
1115,3108,1532.062900,579.228944,5.550633
1116,578,2416.822180,888.141900,6.832700
1117,565,2056.634700,661.110500,5.064833
1118,579,3559.134580,896.641000,7.302000
1119,2575,7370.707960,405.103200,4.244500
1120,2415,1646.935240,836.147600,8.949800
1121,2884,648.445360,553.792100,6.319600
1122,1436,727.810340,180.059054,5.316280
1123,3466,1007.657980,871.891100,7.565700
1124,3467,762.245340,872.391500,7.565600
1125,283,12924.581580,762.138494,4.620993
1126,2056,2406.654160,369.118000,5.122100
1127,3513,3652.453040,791.131900,4.715600
1128,3038,1984.979200,185.008225,4.914600
1129,468,10961.505440,187.072685,6.731230
1130,312,34045.047800,174.051628,6.380116
1131,2367,4980.451200,239.066700,5.759900
1132,553,9482.297600,114.018998,6.697532
1133,2204,11876.432980,399.545790,5.162080
1134,2492,881.054040,832.902600,5.778000
1135,2712,919.305720,813.708800,6.015500
1136,3477,803.586980,770.226200,3.737600
1137,3201,1758.643460,840.476300,4.463650
1138,2538,1705.043960,897.904600,4.806800
1139,284,831.016340,770.857200,8.698200
1140,294,724.153400,844.873500,9.374100
1141,19,2766.497500,165.074838,4.089692
1142,564,4258.112160,608.597303,6.282237
1143,243,7741.826080,648.091204,4.909090
1144,2766,27596.609840,551.554940,5.287020
1145,3162,5205.715840,517.156000,7.151300
1146,2183,2694.094340,643.669900,5.093200
1147,2178,550.704960,634.666800,5.288400
1148,2735,40821.938700,191.055550,6.546800
1149,2471,923.493920,796.378600,6.181700
1150,2557,5219.233280,1465.700800,4.050600
1151,2482,1079.718220,823.900700,5.026900
1152,2553,878.847220,1402.718300,3.964800
1153,1619,5878.614180,901.240500,6.981025
1154,3095,1542.666400,409.078100,5.814100
1155,672,2218.681240,788.102533,3.945933
1156,3127,269284.307760,191.054826,6.148800
1157,309,10369.696800,157.024919,5.978925
1158,3560,849.339750,341.088300,3.986300
1159,3494,572.809960,1029.952900,7.034700
1160,3485,806.509920,597.186400,4.293800
1161,563,38014.875278,491.140288,4.906141
1162,3486,705.989800,893.887000,5.300000
1163,428,116058.154440,154.061730,7.895540
1164,458,14017.836320,720.155200,6.375800
1165,415,9741.231430,864.184814,7.525271
1166,384,4653.794550,159.028986,5.728014
1167,476,39595.064420,611.162424,5.438197
1168,3097,5765.433280,477.065900,3.589500
1169,341,8005.185660,852.411550,5.201050
1170,326,24212.050140,191.018909,8.459775
1171,2826,805.999260,983.959800,4.213100
1172,3207,3321.728900,1134.578500,6.804400
1173,2187,2359.882320,853.257700,4.855600
1174,1894,2815.412693,184.975325,6.526738
1175,25,9352.181480,191.018680,4.152580
1176,374,5405.046000,584.102475,4.858000
1177,15,1119.653780,164.070883,4.613401
1178,431,12964.853760,176.056000,4.308587
