feature_number,sample,rt,mz,PC_ID,TIC
8,DN1073_polar,4.086100,133.014100,N66_20,5193.374300
8,DN1097_polar_2,4.086100,133.014100,N66_20,119.734200
8,DN1098_polar_2,4.086100,133.014100,N66_20,222.879400
8,DN1104_polar_2,4.086100,133.014100,N66_20,357.671200
8,DN1268_polar_2,4.086100,133.014100,N66_22,379.877800
8,DN1298_polar_2,4.027400,133.014600,N6_10,75102.074400
8,DN1299_polar_2,4.011300,133.015700,N6_9,41011.011600
8,DN1300_polar_2,4.011300,133.015700,N6_9,73870.885900
8,DN1301_polar_2,4.011300,133.015700,N6_9,141754.096600
8,DN1302_polar,4.011300,133.015700,N6_9,130330.114800
8,DN1486_polar,4.063400,133.013800,M14_10,20806.949000
8,DN1741_polar,4.063400,133.013800,M14_10,2724.722800
8,DN744_polar,4.063400,133.013800,M14_10,13850.548000
8,DN745_polar,4.063400,133.013800,M14_10,6198.054000
8,DN746_polar,4.063400,133.013800,M14_10,28291.780600
8,DN1685_polar,4.063700,133.013500,M15_13,29471.690300
8,DN1688_polar,4.063700,133.013500,M15_13,45864.941600
8,DN2392_polar,4.063700,133.013500,M15_13,23343.516200
8,DN747_polar,4.063700,133.013500,M15_13,26987.558100
8,DN748_polar,4.063700,133.013500,M15_13,14566.212900
8,DN1628_polar,4.070600,133.012900,M16_10,45843.678800
8,DN1628_polar,4.070600,133.012900,M16_10,45843.678800
8,DN1629_polar,4.070600,133.012900,M16_10,986.269000
8,DN1629_polar,4.070600,133.012900,M16_10,986.269000
8,DN2149_polar,4.070600,133.012900,M16_10,0.000000
8,DN2149_polar,4.070600,133.012900,M16_10,0.000000
8,DN720_polar,4.070600,133.012900,M16_10,0.000000
8,DN720_polar,4.070600,133.012900,M16_10,0.000000
8,DN756_polar,4.070600,133.012900,M16_10,0.000000
8,DN756_polar,4.070600,133.012900,M16_10,0.000000
8,DN2159_polar,4.074400,133.014100,M18_31,0.000000
8,DN2161_polar,4.074400,133.014100,M18_31,0.000000
8,DN612_polar,4.074400,133.014100,M18_31,11150.667300
8,DN721_polar,4.074400,133.014100,M18_31,3761.460400
8,DN1830_polar,4.040400,133.013600,M24_7,26366.431300
8,DN1846_polar,4.040400,133.013600,M24_7,13998.820100
8,DN750_polar,4.040400,133.013600,M24_7,0.000000
8,DN1824_polar,4.059800,133.013800,M25_18,11348.866700
8,DN1831_polar,4.059800,133.013800,M25_18,9866.641100
8,DN753_polar,4.059800,133.013800,M25_18,13892.778200
8,DN754_polar,4.059800,133.013800,M25_18,30123.746900
8,DN755_polar,4.059800,133.013800,M25_18,25757.978100
8,DN1630_polar,4.059800,133.013600,M26_9,19221.268400
8,DN1834_polar,4.059800,133.013600,M26_9,25135.805500
8,DN613_polar,4.059800,133.013600,M26_9,31153.046600
8,DN722_polar,4.059800,133.013600,M26_9,36200.995000
8,DN758_polar,4.059800,133.013600,M26_9,28170.140400
8,DN1849_polar,4.070500,133.014200,M27b_41,0.000000
8,DN2411_polar,4.070500,133.014200,M27b_41,3797.230400
8,DN2412_polar,4.070500,133.014200,M27b_41,13606.856200
8,DN2414_polar,4.070500,133.014200,M27b_41,0.000000
8,DN2419_polar,4.070500,133.014200,M27b_41,0.000000
8,DN1832_polar,4.049500,133.013800,M28_7,31956.388900
8,DN1842_polar,4.049500,133.013800,M28_7,23859.854300
8,DN609_polar,4.049500,133.013800,M28_7,16463.628500
8,DN723_polar,4.049500,133.013800,M28_7,22515.013400
8,DN759_polar,4.049500,133.013800,M28_7,40568.557800
8,DN1342_polar,4.057000,133.013000,M29_6,36867.275800
8,DN1355_polar,4.057000,133.013000,M29_6,69859.227100
8,DN1356_polar,4.057000,133.013000,M29_6,36256.119900
8,DN1388_polar,4.057000,133.013000,M29_6,102220.905800
8,DN1602_polar,4.057000,133.013000,M29_6,42369.228400
8,DN1828_polar,4.056200,133.013600,M31_7,11583.695700
8,DN1833_polar,4.056200,133.013600,M31_7,55133.185400
8,DN770_polar,4.056200,133.013600,M31_7,5037.717300
8,DN771_polar,4.056200,133.013600,M31_7,14590.513700
8,DN787_polar,4.056200,133.013600,M31_7,28145.233400
8,DN1488_polar,4.049800,133.013300,M32_10,9540.346000
8,DN1508_polar,4.049800,133.013300,M32_10,50867.199700
8,DN1509_polar,4.049800,133.013300,M32_10,51539.640000
8,DN2193_polar,4.049800,133.013300,M32_10,4085.325100
8,DN788_polar,4.049800,133.013300,M32_10,51268.375100
8,DN1559_polar,4.056300,133.013200,M36_8,140025.516400
8,DN1572_polar,4.056300,133.013200,M36_8,187140.492200
8,DN2180_polar,4.056300,133.013200,M36_8,95905.391200
8,DN761_polar,4.056300,133.013200,M36_8,117566.398100
8,DN762_polar,4.056300,133.013200,M36_8,180356.246700
8,DN1693_polar,4.056300,133.014200,M39a_21,0.000000
8,DN2214_polar,4.056300,133.014200,M39a_21,7947.363700
8,DN789_polar,4.056300,133.014200,M39a_21,0.000000
8,DN1800_polar,4.063300,133.014100,M39b_13,0.000000
8,DN2357_polar,4.063300,133.014100,M39b_13,6888.452500
8,DN2358_polar,4.063300,133.014100,M39b_13,9100.961700
8,DN775_polar,4.063300,133.014100,M39b_13,0.000000
8,DN776_polar,4.063300,133.014100,M39b_13,3432.399800
8,DN1686_polar,4.060200,133.014000,M4_9,73749.107700
8,DN1689_polar,4.060200,133.014000,M4_9,106838.741200
8,DN732_polar,4.060200,133.014000,M4_9,34893.358700
8,DN733_polar,4.060200,133.014000,M4_9,80659.950300
8,DN734_polar,4.060200,133.014000,M4_9,53836.646100
8,DN1892_polar,4.067300,133.013500,M40a_6,69751.840400
8,DN1898_polar,4.067300,133.013500,M40a_6,97476.781700
8,DN2148_polar,4.067300,133.013500,M40a_6,87503.001400
8,DN2394_polar,4.067300,133.013500,M40a_6,92464.815400
8,DN764_polar,4.067300,133.013500,M40a_6,85015.476600
8,DN2150_polar,4.056600,133.013600,M40b_61,39108.250100
8,DN2184_polar,4.056600,133.013600,M40b_61,31950.385600
8,DN2359_polar,4.056600,133.013600,M40b_61,25483.217500
8,DN1746_polar,4.077300,133.013300,M40c_13,84934.726000
8,DN1746_polar,4.077300,133.013300,M40c_13,84934.726000
8,DN1487_polar,4.046200,133.013400,M40d_8,19922.627900
8,DN1558_polar,4.046200,133.013400,M40d_8,22103.370600
8,DN2356_polar,4.046200,133.013400,M40d_8,42857.232400
8,DN2393_polar,4.046200,133.013400,M40d_8,8575.229800
8,DN765_polar,4.046200,133.013400,M40d_8,35830.542800
8,DN1457_polar,4.054900,133.013800,M5_14,6252.208500
8,DN1458_polar,4.054900,133.013800,M5_14,45904.588200
8,DN735_polar,4.054900,133.013800,M5_14,7841.547100
8,DN736_polar,4.054900,133.013800,M5_14,0.000000
8,DN737_polar,4.054900,133.013800,M5_14,5978.267500
8,DN1827_polar,4.063500,133.013600,M51_5,117482.685300
8,DN1875_polar,4.063500,133.013600,M51_5,59058.023600
8,DN1904_polar,4.063500,133.013600,M51_5,81368.959800
8,DN791_polar,4.063500,133.013600,M51_5,63319.225200
8,DN792_polar,4.063500,133.013600,M51_5,156327.750400
8,DN2176_polar,4.063600,133.013500,M52_6,31624.087200
8,DN794_polar,4.051100,133.013500,M59_6,74211.907100
8,DN795_polar,4.051100,133.013500,M59_6,91258.561300
8,DN1829_polar,4.052900,133.013700,M60_52,10533.243900
8,DN2144_polar,4.052900,133.013700,M60_52,0.000000
8,DN779_polar,4.052900,133.013700,M60_52,21664.602500
8,DN780_polar,4.052900,133.013700,M60_52,10797.512800
8,DN797_polar,4.052900,133.013700,M60_52,0.000000
8,DN1826_polar,4.058000,133.013400,M61_17,13880.638000
8,DN1844_polar,4.058000,133.013400,M61_17,6638.707200
8,DN781_polar,4.058000,133.013400,M61_17,5600.459300
8,DN782_polar,4.058000,133.013400,M61_17,0.000000
8,DN798_polar,4.058000,133.013400,M61_17,16825.963800
8,DN1798_polar,4.054500,133.013200,M62_36,0.000000
8,DN1862_polar,4.054500,133.013200,M62_36,19031.061600
8,DN799_polar,4.054500,133.013200,M62_36,32643.580500
8,DN800_polar,4.054500,133.013200,M62_36,23234.376300
8,DN801_polar,4.054500,133.013200,M62_36,23577.495200
8,DN1403_polar,4.053000,133.014100,M63_39,0.000000
8,DN1410_polar,4.053000,133.014100,M63_39,0.000000
8,DN783_polar,4.053000,133.014100,M63_39,0.000000
8,DN784_polar,4.053000,133.014100,M63_39,3700.835600
8,DN806_polar,4.025000,133.012700,M65_17,60237.083600
8,DN796_polar,4.046100,133.013600,M68_17,9866.032400
8,DN802_polar,4.045800,133.013100,M69_7,28395.487100
8,DN803_polar,4.045800,133.013100,M69_7,46199.173600
8,DN1367_polar,4.057300,133.013200,M70_5,92747.844900
8,DN1379_polar,4.057300,133.013200,M70_5,16628.541500
8,DN1812_polar,4.057300,133.013200,M70_5,27118.009600
8,DN1848_polar,4.056600,133.012800,M71_10,0.000000
8,DN804_polar,4.056600,133.012800,M71_10,24014.930700
8,DN805_polar,4.056600,133.012800,M71_10,41799.681300
8,DN1446_polar,4.063400,133.013300,M8_4,117833.696900
8,DN1447_polar,4.063400,133.013300,M8_4,163393.876900
8,DN738_polar,4.063400,133.013300,M8_4,72204.193000
8,DN739_polar,4.063400,133.013300,M8_4,131772.704800
8,DN740_polar,4.063400,133.013300,M8_4,99059.195800
8,DN1684_polar,4.063600,133.013800,M9_5,56415.102900
8,DN1691_polar,4.063600,133.013800,M9_5,30843.918600
8,DN741_polar,4.063600,133.013800,M9_5,27747.409700
8,DN742_polar,4.063600,133.013800,M9_5,40907.585200
8,DN743_polar,4.063600,133.013800,M9_5,32308.554800
8,DN1363_polar,3.777300,133.013600,LA35_31,0.000000
8,DN1363_polar,3.777300,133.013600,LA35_31,0.000000
8,DN1364_polar,3.777300,133.013600,LA35_31,0.000000
8,DN1364_polar,3.777300,133.013600,LA35_31,0.000000
8,DN1389_polar,3.777300,133.013600,LA35_31,0.000000
8,DN1389_polar,3.777300,133.013600,LA35_31,0.000000
8,DN1390_polar,3.777300,133.013600,LA35_31,0.000000
8,DN1390_polar,3.777300,133.013600,LA35_31,0.000000
8,DN2174_polar,3.777300,133.013600,LA35_31,11744.374700
8,DN2174_polar,3.777300,133.013600,LA35_31,11744.374700
8,DN1414_polar,4.010900,133.013300,LA37_13,0.000000
8,DN1489_polar,4.010900,133.013300,LA37_13,8860.563500
8,DN665_polar,4.010900,133.013300,LA37_13,0.000000
8,DN666_polar,4.010900,133.013300,LA37_13,12016.153000
8,DN667_polar,4.010900,133.013300,LA37_13,7273.384000
8,DN1062_polar,4.018300,133.012800,LA4_13,0.000000
8,DN1440_polar,4.018300,133.012800,LA4_13,32917.288200
8,DN629_polar,4.018300,133.012800,LA4_13,0.000000
8,DN630_polar,4.018300,133.012800,LA4_13,0.000000
8,DN1411_polar,4.011300,133.013500,LA41_1,7018.036200
8,DN1547_polar,4.011300,133.013500,LA41_1,9465.860300
8,DN653_polar,4.011300,133.013500,LA41_1,18102.704900
8,DN654_polar,4.011300,133.013500,LA41_1,22709.949200
8,DN655_polar,4.011300,133.013500,LA41_1,0.000000
8,DN1534_polar,3.971700,133.011900,LA42_4,4230.626100
8,DN1537_polar,3.971700,133.011900,LA42_4,0.000000
8,DN2165_polar,3.971700,133.011900,LA42_4,0.000000
8,DN697_polar,3.971700,133.011900,LA42_4,0.000000
8,DN726_polar,3.971700,133.011900,LA42_4,7212.013600
8,DN1456_polar,4.018500,133.012800,LA43_11,22477.792100
8,DN1467_polar,4.018500,133.012800,LA43_11,0.000000
8,DN1468_polar,4.018500,133.012800,LA43_11,8513.830200
8,DN1477_polar,4.018500,133.012800,LA43_11,0.000000
8,DN669_polar,4.018500,133.012800,LA43_11,7047.532100
8,DN1675_polar,4.027400,133.012700,LA44_10,41151.498700
8,DN1675_polar,4.027400,133.012700,LA44_10,41151.498700
8,DN2153_polar,4.027400,133.012700,LA44_10,49124.873900
8,DN2153_polar,4.027400,133.012700,LA44_10,49124.873900
8,DN704_polar,4.027400,133.012700,LA44_10,69612.067900
8,DN704_polar,4.027400,133.012700,LA44_10,69612.067900
8,DN727_polar,4.027400,133.012700,LA44_10,65075.742300
8,DN727_polar,4.027400,133.012700,LA44_10,65075.742300
8,DN728_polar,4.027400,133.012700,LA44_10,80152.739300
8,DN728_polar,4.027400,133.012700,LA44_10,80152.739300
8,DN1671_polar,4.007400,133.014000,LA45_9,8361.448300
8,DN1674_polar,4.007400,133.014000,LA45_9,0.000000
8,DN662_polar,4.007400,133.014000,LA45_9,12201.397900
8,DN663_polar,4.007400,133.014000,LA45_9,23616.430800
8,DN664_polar,4.007400,133.014000,LA45_9,10403.945700
8,DN1636_polar,4.081100,133.012600,LA46_8,0.000000
8,DN1637_polar,4.081100,133.012600,LA46_8,33149.916900
8,DN2143_polar,4.081100,133.012600,LA46_8,0.000000
8,DN2178_polar,4.081100,133.012600,LA46_8,0.000000
8,DN706_polar,4.081100,133.012600,LA46_8,25874.965000
8,DN677_polar,4.014700,133.013500,LA47_4,0.000000
8,DN678_polar,4.014700,133.013500,LA47_4,11297.788000
8,DN1514_polar,4.111300,133.013100,LA49_20,41152.513500
8,DN1525_polar,4.111300,133.013100,LA49_20,40113.521300
8,DN621_polar,4.111300,133.013100,LA49_20,27176.374000
8,DN622_polar,4.111300,133.013100,LA49_20,0.000000
8,DN623_polar,4.111300,133.013100,LA49_20,28003.702700
8,DN2175_polar,4.032800,133.013900,LA52_27,0.000000
8,DN2391_polar,4.032800,133.013900,LA52_27,12286.185300
8,DN1459_polar,4.275800,133.012300,LA55_18,0.000000
8,DN1550_polar,4.275800,133.012300,LA55_18,7675.589600
8,DN1638_polar,4.275800,133.012300,LA55_18,0.000000
8,DN1511_polar,4.020100,133.013200,LA59_17,0.000000
8,DN1588_polar,4.020100,133.013200,LA59_17,5699.846900
8,DN1601_polar,4.020100,133.013200,LA59_17,0.000000
8,DN615_polar,4.020100,133.013200,LA59_17,11164.706700
8,DN617_polar,4.020100,133.013200,LA59_17,0.000000
8,DN1381_polar,4.018400,133.013200,LA6_13,9300.505800
8,DN1387_polar,4.018400,133.013200,LA6_13,0.000000
8,DN1392_polar,4.018400,133.013200,LA6_13,11507.062000
8,DN1398_polar,4.018400,133.013200,LA6_13,29958.942800
8,DN2439_polar,4.018400,133.013200,LA6_13,0.000000
8,DN1554_polar,3.782400,133.013000,LA60_4,54892.062500
8,DN1578_polar,3.782400,133.013000,LA60_4,0.000000
8,DN616_polar,3.782400,133.013000,LA60_4,0.000000
8,DN619_polar,3.782400,133.013000,LA60_4,31505.501900
8,DN620_polar,3.782400,133.013000,LA60_4,0.000000
8,DN2166_polar,4.018300,133.014000,LA62_8,3581.026000
8,DN2170_polar,4.018300,133.014000,LA62_8,0.000000
8,DN1061_polar,4.022100,133.013200,LA7_9,0.000000
8,DN1490_polar,4.022100,133.013200,LA7_9,0.000000
8,DN691_polar,4.022100,133.013200,LA7_9,0.000000
8,DN692_polar,4.022100,133.013200,LA7_9,7248.689900
8,DN709_polar,4.022100,133.013200,LA7_9,0.000000
8,DN1443_polar,4.016400,133.013100,LA8_28,40099.991500
8,DN1739_polar,4.016400,133.013100,LA8_28,0.000000
8,DN644_polar,4.016400,133.013100,LA8_28,0.000000
8,DN645_polar,4.016400,133.013100,LA8_28,0.000000
8,DN646_polar,4.016400,133.013100,LA8_28,27661.935400
8,DN1059_polar,4.014600,133.013100,LA1_1,0.000000
8,DN1060_polar,4.014600,133.013100,LA1_1,17270.518200
8,DN689_polar,4.014600,133.013100,LA1_1,29814.164700
8,DN690_polar,4.014600,133.013100,LA1_1,52450.788000
8,DN708_polar,4.014600,133.013100,LA1_1,0.000000
8,DN1399_polar,3.996800,133.013400,LA10_8,0.000000
8,DN1400_polar,3.996800,133.013400,LA10_8,0.000000
8,DN641_polar,3.996800,133.013400,LA10_8,0.000000
8,DN642_polar,3.996800,133.013400,LA10_8,0.000000
8,DN643_polar,3.996800,133.013400,LA10_8,2644.849700
8,DN1394_polar,4.020100,133.013500,LA13_5,6927.155800
8,DN1396_polar,4.020100,133.013500,LA13_5,0.000000
8,DN1397_polar,4.020100,133.013500,LA13_5,21717.604500
8,DN2168_polar,4.020100,133.013500,LA13_5,5597.212400
8,DN693_polar,4.020100,133.013500,LA13_5,15119.479600
8,DN1380_polar,4.018400,133.013300,LA17_21,6759.756300
8,DN1382_polar,4.018400,133.013300,LA17_21,6364.526000
8,DN1393_polar,4.018400,133.013300,LA17_21,4216.615500
8,DN705_polar,4.018400,133.013300,LA17_21,7634.426700
8,DN712_polar,4.018400,133.013300,LA17_21,0.000000
8,DN1527_polar,4.014600,133.013600,LA18_20,0.000000
8,DN1527_polar,4.014600,133.013600,LA18_20,0.000000
8,DN1538_polar,4.014600,133.013600,LA18_20,23157.529800
8,DN1538_polar,4.014600,133.013600,LA18_20,23157.529800
8,DN1635_polar,4.014600,133.013600,LA18_20,26901.598800
8,DN1635_polar,4.014600,133.013600,LA18_20,26901.598800
8,DN671_polar,4.014600,133.013600,LA18_20,14022.599900
8,DN671_polar,4.014600,133.013600,LA18_20,14022.599900
8,DN672_polar,4.014600,133.013600,LA18_20,0.000000
8,DN672_polar,4.014600,133.013600,LA18_20,0.000000
8,DN1880_polar,4.025300,133.013500,LA19_67,0.000000
8,DN1880_polar,4.025300,133.013500,LA19_67,0.000000
8,DN1889_polar,4.025300,133.013500,LA19_67,0.000000
8,DN1889_polar,4.025300,133.013500,LA19_67,0.000000
8,DN1896_polar,4.025300,133.013500,LA19_67,5320.620800
8,DN1896_polar,4.025300,133.013500,LA19_67,5320.620800
8,DN680_polar,4.025300,133.013500,LA19_67,84310.277300
8,DN680_polar,4.025300,133.013500,LA19_67,84310.277300
8,DN682_polar,4.025300,133.013500,LA19_67,70978.566800
8,DN682_polar,4.025300,133.013500,LA19_67,70978.566800
8,DN1510_polar,4.018400,133.014500,LA20a_14,0.000000
8,DN1729_polar,4.018400,133.014500,LA20a_14,0.000000
8,DN1731_polar,4.018400,133.014500,LA20a_14,0.000000
8,DN1733_polar,4.018400,133.014500,LA20a_14,12291.802700
8,DN1738_polar,4.018400,133.014500,LA20a_14,0.000000
8,DN1412_polar,4.004300,133.013600,LA22_31,10213.549700
8,DN1531_polar,4.004300,133.013600,LA22_31,13321.429900
8,DN656_polar,4.004300,133.013600,LA22_31,22123.082600
8,DN657_polar,4.004300,133.013600,LA22_31,27918.751500
8,DN658_polar,4.004300,133.013600,LA22_31,16342.058700
8,DN1469_polar,4.018300,133.012600,LA23_3,15935.648100
8,DN1469_polar,4.018300,133.012600,LA23_3,15935.648100
8,DN1470_polar,4.018300,133.012600,LA23_3,37928.647500
8,DN1470_polar,4.018300,133.012600,LA23_3,37928.647500
8,DN1475_polar,4.018300,133.012600,LA23_3,30462.902600
8,DN1475_polar,4.018300,133.012600,LA23_3,30462.902600
8,DN1476_polar,4.018300,133.012600,LA23_3,19403.685000
8,DN1476_polar,4.018300,133.012600,LA23_3,19403.685000
8,DN1479_polar,4.018300,133.012600,LA23_3,13793.673500
8,DN1479_polar,4.018300,133.012600,LA23_3,13793.673500
8,DN1395_polar,4.021900,133.013300,LA25_13,7654.204200
8,DN1413_polar,4.021900,133.013300,LA25_13,10946.973400
8,DN674_polar,4.021900,133.013300,LA25_13,0.000000
8,DN675_polar,4.021900,133.013300,LA25_13,0.000000
8,DN676_polar,4.021900,133.013300,LA25_13,0.000000
8,DN1513_polar,4.014900,133.012500,LA26_9,20843.457100
8,DN1528_polar,4.014900,133.012500,LA26_9,27417.757000
8,DN1529_polar,4.014900,133.012500,LA26_9,70456.142700
8,DN1641_polar,4.014900,133.012500,LA26_9,35390.313700
8,DN1642_polar,4.014900,133.012500,LA26_9,35979.753300
8,DN1526_polar,4.004400,133.013300,LA28_44,23612.271200
8,DN1526_polar,4.004400,133.013300,LA28_44,23612.271200
8,DN1673_polar,4.004400,133.013300,LA28_44,18997.751000
8,DN1673_polar,4.004400,133.013300,LA28_44,18997.751000
8,DN647_polar,4.004400,133.013300,LA28_44,10368.393500
8,DN647_polar,4.004400,133.013300,LA28_44,10368.393500
8,DN648_polar,4.004400,133.013300,LA28_44,14663.085700
8,DN648_polar,4.004400,133.013300,LA28_44,14663.085700
8,DN649_polar,4.004400,133.013300,LA28_44,12916.080800
8,DN649_polar,4.004400,133.013300,LA28_44,12916.080800
8,DN1590_polar,4.014500,133.013200,LA3_6,7585.371500
8,DN1591_polar,4.014500,133.013200,LA3_6,4517.285100
8,DN2759_polar,4.014500,133.013200,LA3_6,0.000000
8,DN625_polar,4.014500,133.013200,LA3_6,12448.616500
8,DN626_polar,4.014500,133.013200,LA3_6,0.000000
8,DN1878_polar,3.982400,133.014300,LA33_5,21263.291100
8,DN1891_polar,3.982400,133.014300,LA33_5,0.000000
8,DN1900_polar,3.982400,133.014300,LA33_5,0.000000
8,DN650_polar,3.982400,133.014300,LA33_5,0.000000
8,DN652_polar,3.982400,133.014300,LA33_5,0.000000
8,DN1253_polar,4.109500,133.013000,T05_2,0.000000
8,DN1253_polar,4.109500,133.013000,T05_2,0.000000
8,DN1474_polar,4.109500,133.013000,T05_2,5406.348900
8,DN1474_polar,4.109500,133.013000,T05_2,5406.348900
8,DN1480_polar,4.109500,133.013000,T05_2,24745.633600
8,DN1480_polar,4.109500,133.013000,T05_2,24745.633600
8,DN1494_polar,4.109500,133.013000,T05_2,10552.426500
8,DN1494_polar,4.109500,133.013000,T05_2,10552.426500
8,DN1499_polar,4.109500,133.013000,T05_2,17343.242000
8,DN1499_polar,4.109500,133.013000,T05_2,17343.242000
8,DN1253_polar,4.109500,133.013000,T05_2,0.000000
8,DN1253_polar,4.109500,133.013000,T05_2,0.000000
8,DN1474_polar,4.109500,133.013000,T05_2,5406.348900
8,DN1474_polar,4.109500,133.013000,T05_2,5406.348900
8,DN1480_polar,4.109500,133.013000,T05_2,24745.633600
8,DN1480_polar,4.109500,133.013000,T05_2,24745.633600
8,DN1494_polar,4.109500,133.013000,T05_2,10552.426500
8,DN1494_polar,4.109500,133.013000,T05_2,10552.426500
8,DN1499_polar,4.109500,133.013000,T05_2,17343.242000
8,DN1499_polar,4.109500,133.013000,T05_2,17343.242000
8,DN1021_polar,4.095300,133.012400,T07_9,0.000000
8,DN1022_polar,4.095300,133.012400,T07_9,23815.544200
8,DN1023_polar,4.095300,133.012400,T07_9,0.000000
8,DN1024_polar,4.095300,133.012400,T07_9,0.000000
8,DN1260_polar,4.216700,133.013300,T09_5,0.000000
8,DN1437_polar,4.216700,133.013300,T09_5,0.000000
8,DN1438_polar,4.216700,133.013300,T09_5,0.000000
8,DN1439_polar,4.216700,133.013300,T09_5,0.000000
8,DN1518_polar,4.216700,133.013300,T09_5,4196.335800
8,DN1316_polar,3.964700,133.014100,T11_17,0.000000
8,DN1317_polar,3.964700,133.014100,T11_17,2845.088200
8,DN1318_polar,3.964700,133.014100,T11_17,0.000000
8,DN1837_polar,3.964700,133.014100,T11_17,0.000000
8,DN2395_polar,3.964700,133.014100,T11_17,0.000000
8,DN1223_polar,3.987800,133.014600,T18_1,0.000000
8,DN1453_polar,3.987800,133.014600,T18_1,58671.503100
8,DN1454_polar,3.987800,133.014600,T18_1,14108.609100
8,DN1492_polar,3.987800,133.014600,T18_1,0.000000
8,DN1497_polar,3.987800,133.014600,T18_1,0.000000
8,DN1491_polar,4.102300,133.012700,T19_41,0.000000
8,DN2375_polar,4.102300,133.012700,T19_41,0.000000
8,DN963_polar,4.102300,133.012700,T19_41,0.000000
8,DN964_polar,4.102300,133.012700,T19_41,0.000000
8,DN997_polar,4.102300,133.012700,T19_41,12421.471200
8,DN959_polar,3.973700,133.013000,T20_20,0.000000
8,DN960_polar,3.973700,133.013000,T20_20,3848.197600
8,DN961_polar,3.973700,133.013000,T20_20,0.000000
8,DN975_polar,3.973700,133.013000,T20_20,48058.168700
8,DN976_polar,3.973700,133.013000,T20_20,0.000000
8,DN1005_polar,3.996600,133.014400,T23_31,6979.262600
8,DN1005_polar,3.996600,133.014400,T23_31,6979.262600
8,DN1358_polar,3.996600,133.014400,T23_31,8430.585600
